com.samsung.shealth.activity.day_summary,6100041,2
others_time,goal,longest_idle_time,create_time,distance,run_time,step_count,walk_time,day_time,target,deviceuuid,active_time,score,pkg_name,update_time,longest_active_time,datauuid,extra_data,calorie
0,60,37800000,2019-11-21 23:00:01.285,6896.114,62754,8420,4463360,1574380800000,,yFuc3cHWzI,4526114,125,com.sec.android.app.shealth,2019-11-22 19:44:44.040,1559636,96bb1548-1b5c-4d95-88c5-dae78ffd2af8,96bb1548-1b5c-4d95-88c5-dae78ffd2af8.extra_data.json,317.69046,
0,60,59220000,2020-05-10 22:00:48.671,501.11664,18400,555,339503,1589155200000,,yFuc3cHWzI,357903,8,com.sec.android.app.shealth,2020-05-11 22:00:00.765,36151,066e0ed3-f084-4844-9c61-94902ab80f33,066e0ed3-f084-4844-9c61-94902ab80f33.extra_data.json,24.908691,
0,60,42840000,2020-04-24 22:00:00.475,587.5873,16800,680,425546,1587772800000,,yFuc3cHWzI,442346,11,com.sec.android.app.shealth,2020-04-25 20:49:09.177,44821,b57dd059-67f7-45ec-b911-b8610cbda1c5,b57dd059-67f7-45ec-b911-b8610cbda1c5.extra_data.json,28.249191,
0,60,35460000,2020-05-27 22:00:00.496,187.9871,22400,171,76705,1590624000000,,yFuc3cHWzI,99105,1,com.sec.android.app.shealth,2020-05-28 17:34:20.270,17873,24b0f786-6cf3-4dbf-bf93-13ebf46a9d54,24b0f786-6cf3-4dbf-bf93-13ebf46a9d54.extra_data.json,11.763844,
0,60,45120000,2020-06-01 22:00:04.246,381.82916,39200,396,198766,1591056000000,,yFuc3cHWzI,237966,5,com.sec.android.app.shealth,2020-06-02 15:46:33.317,39353,e75b0a0d-28ce-44c9-9528-a92fe0aeab9f,e75b0a0d-28ce-44c9-9528-a92fe0aeab9f.extra_data.json,21.585728,
0,60,35040000,2020-05-05 22:00:00.508,236.8695,4400,285,182758,1588723200000,,yFuc3cHWzI,187158,5,com.sec.android.app.shealth,2020-05-06 22:00:00.596,26680,d3825d09-c769-4e7d-852e-f0b2863035d9,d3825d09-c769-4e7d-852e-f0b2863035d9.extra_data.json,11.240944,
0,60,41820000,2020-04-30 22:00:00.579,101.74303,1600,122,78706,1588291200000,,yFuc3cHWzI,80306,1,com.sec.android.app.shealth,2020-05-01 19:53:53.022,17342,75a17605-b850-4983-a9d6-b6aedc5da77f,75a17605-b850-4983-a9d6-b6aedc5da77f.extra_data.json,4.859966,
0,60,34200000,2019-11-27 23:00:00.862,5586.428,64400,6753,3484143,1574899200000,,yFuc3cHWzI,3548543,98,com.sec.android.app.shealth,2019-11-28 21:15:49.722,1509563,1baa20fb-9c44-46ed-90c8-dd5f0ab29760,1baa20fb-9c44-46ed-90c8-dd5f0ab29760.extra_data.json,258.7174,
0,60,41580000,2020-06-02 22:00:00.709,960.03424,8800,1160,738309,1591142400000,,yFuc3cHWzI,747109,20,com.sec.android.app.shealth,2020-06-03 22:00:00.947,60000,641428f4-40b3-4e05-80b3-4334aebf1080,641428f4-40b3-4e05-80b3-4334aebf1080.extra_data.json,46.62664,
0,60,63120000,2020-05-16 22:00:00.975,160.3367,9600,178,102718,1589673600000,,yFuc3cHWzI,112318,1,com.sec.android.app.shealth,2020-05-17 21:10:05.688,31214,ee21bb32-7fdc-4f9c-b34a-d15e79adeb5b,ee21bb32-7fdc-4f9c-b34a-d15e79adeb5b.extra_data.json,8.525236,
0,60,52620000,2020-06-07 22:00:03.385,180.65967,7200,201,122061,1591574400000,,yFuc3cHWzI,129261,3,com.sec.android.app.shealth,2020-06-08 20:17:07.099,26546,a06308d0-3224-47f4-866f-47231eb5f2a3,a06308d0-3224-47f4-866f-47231eb5f2a3.extra_data.json,8.868955,
0,60,44220000,2020-05-11 22:02:02.684,782.6642,26961,888,535813,1589241600000,,yFuc3cHWzI,562774,13,com.sec.android.app.shealth,2020-05-12 21:52:40.197,60000,619cad17-9d2a-4618-bb55-ab352a496a59,619cad17-9d2a-4618-bb55-ab352a496a59.extra_data.json,37.967937,
0,60,61980000,2020-06-08 22:00:00.834,215.57205,21200,232,119393,1591660800000,,yFuc3cHWzI,140593,1,com.sec.android.app.shealth,2020-06-09 20:37:38.084,26412,dc329212-ac33-4b1a-9175-cdb1b3ab8207,dc329212-ac33-4b1a-9175-cdb1b3ab8207.extra_data.json,11.983677,
0,60,25380000,2019-12-03 23:00:00.991,6942.5776,94674,8318,4563489,1575417600000,,yFuc3cHWzI,4658163,128,com.sec.android.app.shealth,2019-12-04 23:00:01.255,1836127,8c95b166-4a8e-4163-bf2d-60c200c1c173,8c95b166-4a8e-4163-bf2d-60c200c1c173.extra_data.json,328.1867,
0,60,50880000,2020-05-06 22:00:00.359,225.57243,14400,255,146073,1588809600000,,yFuc3cHWzI,160473,3,com.sec.android.app.shealth,2020-05-07 19:04:14.286,26013,5c0e5218-2c69-4ff4-bdfa-5a1dfa148502,5c0e5218-2c69-4ff4-bdfa-5a1dfa148502.extra_data.json,11.594559,
0,60,37080000,2020-06-13 22:00:02.138,180.89447,400,223,148074,1592092800000,,yFuc3cHWzI,148474,3,com.sec.android.app.shealth,2020-06-14 22:00:01.079,26013,4e24039c-e6f0-4897-81c1-0473477a5605,4e24039c-e6f0-4897-81c1-0473477a5605.extra_data.json,8.193758,
0,60,36480000,2020-06-14 22:00:00.824,69.15236,1200,69,44022,1592179200000,,yFuc3cHWzI,45222,0,com.sec.android.app.shealth,2020-06-15 22:00:03.653,16008,16c12729-caf1-4be2-be10-235f7ebe7ca7,16c12729-caf1-4be2-be10-235f7ebe7ca7.extra_data.json,3.663186,
0,60,48660000,2020-05-22 22:00:00.654,198.34499,19600,212,108721,1590192000000,,yFuc3cHWzI,128321,1,com.sec.android.app.shealth,2020-05-23 21:17:49.768,24278,121ba262-bfac-4c06-9666-f812d510f9a8,121ba262-bfac-4c06-9666-f812d510f9a8.extra_data.json,11.203786,
0,60,34920000,2020-05-17 22:00:00.596,539.35657,19200,610,374854,1589760000000,,yFuc3cHWzI,394054,10,com.sec.android.app.shealth,2020-05-18 20:54:04.217,34149,874c18bd-e68f-4e6c-bfa4-f94d92d4c2f7,874c18bd-e68f-4e6c-bfa4-f94d92d4c2f7.extra_data.json,26.841911,
0,60,38100000,2019-12-09 23:00:00.596,5250.032,30240,6528,3497577,1575936000000,,yFuc3cHWzI,3527817,96,com.sec.android.app.shealth,2019-12-10 17:51:26.054,1628159,32654077-16df-47fb-aaf3-3323afb2b7ed,32654077-16df-47fb-aaf3-3323afb2b7ed.extra_data.json,239.03625,
0,60,30360000,2019-12-15 23:00:00.970,6203.4355,133355,7563,4137218,1576454400000,,yFuc3cHWzI,4270573,116,com.sec.android.app.shealth,2019-12-16 21:56:26.154,1566284,fe1a59a4-a0f6-43e0-9359-de17a3dc353e,fe1a59a4-a0f6-43e0-9359-de17a3dc353e.extra_data.json,292.08997,
0,60,31080000,2020-05-12 22:00:00.318,278.97513,13600,289,170085,1589328000000,,yFuc3cHWzI,183685,3,com.sec.android.app.shealth,2020-05-13 19:06:48.086,33479,834e172a-dba5-4288-adef-e307b9411752,834e172a-dba5-4288-adef-e307b9411752.extra_data.json,14.799904,
0,60,35940000,2020-05-23 22:00:00.552,2284.807,688933,2130,242521,1590278400000,,yFuc3cHWzI,931454,25,com.sec.android.app.shealth,2020-05-24 15:35:41.291,682533,289a5f01-c5cb-48aa-b854-3df30a3bfe06,289a5f01-c5cb-48aa-b854-3df30a3bfe06.extra_data.json,154.58647,
0,60,55440000,2020-06-20 22:00:03.434,144.3287,8400,166,96715,1592697600000,,yFuc3cHWzI,105115,1,com.sec.android.app.shealth,2020-06-21 22:00:01.123,25346,c71fdfca-6dd1-4974-b617-4604fd418377,c71fdfca-6dd1-4974-b617-4604fd418377.extra_data.json,7.3058167,
0,60,33900000,2020-06-19 22:00:00.754,240.27138,9600,280,170752,1592611200000,,yFuc3cHWzI,180352,3,com.sec.android.app.shealth,2020-06-20 19:33:05.651,28014,4e792ca9-6d5e-4b59-8356-e82f196206ab,4e792ca9-6d5e-4b59-8356-e82f196206ab.extra_data.json,12.372004,
0,60,33420000,2020-05-28 22:00:00.500,278.11163,14400,322,190762,1590710400000,,yFuc3cHWzI,205162,5,com.sec.android.app.shealth,2020-05-29 14:14:30.530,26013,0954c2d4-cfe1-4c9c-a921-23633f801e3b,0954c2d4-cfe1-4c9c-a921-23633f801e3b.extra_data.json,13.766353,
0,60,45480000,2020-05-18 22:00:01.478,253.19586,2000,303,198766,1589846400000,,yFuc3cHWzI,200766,5,com.sec.android.app.shealth,2020-05-19 20:39:29.159,44689,b5a590c2-2d99-44ed-ab31-47df046991a0,b5a590c2-2d99-44ed-ab31-47df046991a0.extra_data.json,11.874403,
0,60,37560000,2019-12-21 23:00:03.331,1801.2737,34359,2191,1140495,1576972800000,,yFuc3cHWzI,1174854,31,com.sec.android.app.shealth,2019-12-22 23:00:02.760,420000,4f119abf-d932-455c-935e-2c9b5a19d094,4f119abf-d932-455c-935e-2c9b5a19d094.extra_data.json,83.78339,
0,60,46260000,2020-05-24 22:00:00.764,294.11487,24000,297,158079,1590364800000,,yFuc3cHWzI,182079,3,com.sec.android.app.shealth,2020-05-25 20:49:43.628,40819,ed553208-fbad-4d9a-8c1c-7c417917361f,ed553208-fbad-4d9a-8c1c-7c417917361f.extra_data.json,15.931358,
0,60,42720000,2020-06-25 22:00:00.697,239.50562,7600,279,173420,1593129600000,,yFuc3cHWzI,181020,3,com.sec.android.app.shealth,2020-06-26 20:07:43.535,27347,0d0c5cd1-96c0-4969-a8cf-8a310feb1680,0d0c5cd1-96c0-4969-a8cf-8a310feb1680.extra_data.json,11.177986,
0,60,83220000,2020-06-26 22:00:01.064,79.829346,2000,82,51359,1593216000000,,yFuc3cHWzI,53359,0,com.sec.android.app.shealth,2020-06-27 21:13:13.190,20010,339bdaf1-bf67-4c5b-a738-2c9f41f88900,339bdaf1-bf67-4c5b-a738-2c9f41f88900.extra_data.json,4.063301,
0,60,37260000,2019-12-27 23:00:00.483,6391.144,34302,8232,5120405,1577491200000,,yFuc3cHWzI,5154707,141,com.sec.android.app.shealth,2019-12-28 22:59:42.248,840000,95cb3ae1-ac4f-4884-ac6e-2bfe3b2078b3,95cb3ae1-ac4f-4884-ac6e-2bfe3b2078b3.extra_data.json,297.52148,
0,60,36360000,2020-05-30 22:00:00.740,3429.6191,491402,3810,1522387,1590883200000,,yFuc3cHWzI,2013789,55,com.sec.android.app.shealth,2020-05-31 22:00:00.624,480000,10e7b5ee-2bfc-4066-ba82-b45d74fc58f6,10e7b5ee-2bfc-4066-ba82-b45d74fc58f6.extra_data.json,194.66225,
0,60,52680000,2020-06-03 22:00:00.734,1092.5278,40800,1291,793063,1591228800000,,yFuc3cHWzI,833863,21,com.sec.android.app.shealth,2020-06-04 19:14:41.074,34148,72cb4273-3fc1-45ce-ab77-04bcd0c55be8,72cb4273-3fc1-45ce-ab77-04bcd0c55be8.extra_data.json,53.619385,
0,60,39360000,2020-05-29 22:00:00.454,341.56305,28800,379,204769,1590796800000,,yFuc3cHWzI,233569,5,com.sec.android.app.shealth,2020-05-30 18:08:48.149,47487,6d5c3c53-e297-4bb8-a359-735c48e4de18,6d5c3c53-e297-4bb8-a359-735c48e4de18.extra_data.json,17.933706,
0,60,46200000,2020-06-05 22:00:00.724,373.32233,32800,419,224779,1591401600000,,yFuc3cHWzI,257579,5,com.sec.android.app.shealth,2020-06-06 22:00:00.596,38019,2055b79b-681a-4de6-b6b3-d0b02ab4808a,2055b79b-681a-4de6-b6b3-d0b02ab4808a.extra_data.json,19.845467,
0,60,41280000,2020-07-01 22:00:02.045,366.33325,12400,428,264799,1593648000000,,yFuc3cHWzI,277199,6,com.sec.android.app.shealth,2020-07-02 18:19:19.576,44689,eaea4597-ff39-4d32-ae30-254ee2b89c57,eaea4597-ff39-4d32-ae30-254ee2b89c57.extra_data.json,18.092178,
0,60,43260000,2020-06-04 22:00:00.486,381.75092,8800,462,293480,1591315200000,,yFuc3cHWzI,302280,6,com.sec.android.app.shealth,2020-06-05 20:09:34.483,30015,f863755f-afaa-4cc0-ad8a-4cc427395a9d,f863755f-afaa-4cc0-ad8a-4cc427395a9d.extra_data.json,18.23582,
0,60,43200000,2020-07-02 22:00:01.014,598.3633,2800,720,475571,1593734400000,,yFuc3cHWzI,478371,11,com.sec.android.app.shealth,2020-07-03 22:00:01.004,48024,791c28ea-29bd-4dc4-bdf0-15c8525a0b6e,791c28ea-29bd-4dc4-bdf0-15c8525a0b6e.extra_data.json,27.925385,
0,60,55500000,2020-06-09 22:00:01.917,302.26266,21200,340,191429,1591747200000,,yFuc3cHWzI,212629,5,com.sec.android.app.shealth,2020-06-10 19:19:46.844,51355,c8c696b8-571c-4e2c-9fad-6e964dd010d6,c8c696b8-571c-4e2c-9fad-6e964dd010d6.extra_data.json,15.198023,
0,60,54840000,2020-01-02 23:00:00.551,305.73676,4400,362,234117,1578009600000,,yFuc3cHWzI,238517,5,com.sec.android.app.shealth,2020-01-03 23:00:00.744,37885,3eb06093-5da4-4db5-9097-2b1631e0b2b0,3eb06093-5da4-4db5-9097-2b1631e0b2b0.extra_data.json,13.948186,
0,60,44760000,2020-06-11 22:00:00.876,413.90887,21200,481,285476,1591920000000,,yFuc3cHWzI,306676,6,com.sec.android.app.shealth,2020-06-12 20:49:51.940,51358,bf300f42-c48c-43c7-9033-ab76dc3371c3,bf300f42-c48c-43c7-9033-ab76dc3371c3.extra_data.json,20.793552,
0,60,33840000,2020-06-10 22:00:00.558,273.2639,27600,248,119393,1591833600000,,yFuc3cHWzI,146993,1,com.sec.android.app.shealth,2020-06-11 19:11:49.220,46148,b34ed4af-490a-41bf-b73a-95e6802a9876,b34ed4af-490a-41bf-b73a-95e6802a9876.extra_data.json,15.639431,
0,60,64740000,2020-07-07 22:00:04.052,292.7041,30000,305,153410,1594166400000,,yFuc3cHWzI,183410,3,com.sec.android.app.shealth,2020-07-08 22:00:00.969,40687,a7b8d898-2003-4bd7-8e0f-71048b938ad8,a7b8d898-2003-4bd7-8e0f-71048b938ad8.extra_data.json,15.943848,
0,60,38640000,2020-06-17 22:00:00.625,67.75169,2400,75,46023,1592438400000,,yFuc3cHWzI,48423,0,com.sec.android.app.shealth,2020-06-18 21:06:06.213,12673,adaf3431-5b3e-42d1-9290-7443f910ffc6,adaf3431-5b3e-42d1-9290-7443f910ffc6.extra_data.json,3.6916773,
0,60,60480000,2020-07-08 22:00:00.699,1869.9551,67600,2242,1375264,1594252800000,,yFuc3cHWzI,1442864,38,com.sec.android.app.shealth,2020-07-09 15:40:00.195,120000,de5df815-dc79-44a6-8002-2b0119e46226,de5df815-dc79-44a6-8002-2b0119e46226.extra_data.json,90.29962,
0,60,45600000,2020-01-08 23:00:01.940,594.7491,14400,687,434217,1578528000000,,yFuc3cHWzI,448617,11,com.sec.android.app.shealth,2020-01-09 23:00:01.051,40286,cdd528f5-a803-44df-bb54-afae809cb02e,cdd528f5-a803-44df-bb54-afae809cb02e.extra_data.json,29.307634,
0,60,46380000,2020-06-15 22:00:03.143,321.3751,8000,365,230115,1592265600000,,yFuc3cHWzI,238115,5,com.sec.android.app.shealth,2020-06-16 18:31:02.991,32949,d326347f-2a76-42f9-ab7f-7930ca282a87,d326347f-2a76-42f9-ab7f-7930ca282a87.extra_data.json,16.04755,
0,60,52560000,2020-06-16 22:00:00.611,165.61574,0,207,138069,1592352000000,,yFuc3cHWzI,138069,3,com.sec.android.app.shealth,2020-06-17 22:00:00.731,44689,dc038aa4-28d7-4319-b3ff-cd276c6e91e6,dc038aa4-28d7-4319-b3ff-cd276c6e91e6.extra_data.json,7.6711164,
0,60,37800000,2020-06-23 22:00:04.379,572.1795,17600,641,398199,1592956800000,,yFuc3cHWzI,415799,10,com.sec.android.app.shealth,2020-06-24 21:34:01.968,34950,3a3a8014-c550-4712-b754-3413e8d4efab,3a3a8014-c550-4712-b754-3413e8d4efab.extra_data.json,29.740063,
0,60,40080000,2020-07-13 22:00:01.229,133.78613,4400,151,93380,1594684800000,,yFuc3cHWzI,97780,1,com.sec.android.app.shealth,2020-07-14 19:52:19.106,14007,dbad8cf1-0c0d-4bea-bf30-e93fa083e648,dbad8cf1-0c0d-4bea-bf30-e93fa083e648.extra_data.json,6.9680405,
0,60,34980000,2020-06-22 22:00:01.836,669.658,41200,745,428214,1592870400000,,yFuc3cHWzI,469414,11,com.sec.android.app.shealth,2020-06-23 22:00:04.836,40949,c3de49a0-1af4-4f54-9486-cf8670e040ba,c3de49a0-1af4-4f54-9486-cf8670e040ba.extra_data.json,34.66538,
0,60,35880000,2020-07-14 22:00:00.677,368.0039,2000,439,289478,1594771200000,,yFuc3cHWzI,291478,6,com.sec.android.app.shealth,2020-07-15 18:41:54.398,27347,ccec7d60-9697-44a7-94e7-90cdf8e5121b,ccec7d60-9697-44a7-94e7-90cdf8e5121b.extra_data.json,17.192337,
0,60,46740000,2020-06-21 22:00:00.895,2400.122,9566,3004,1718138,1592784000000,,yFuc3cHWzI,1727704,46,com.sec.android.app.shealth,2020-06-22 22:00:02.298,713387,8af8c16a-a1f6-4cc7-a608-08e53b68bc26,8af8c16a-a1f6-4cc7-a608-08e53b68bc26.extra_data.json,108.83405,
0,60,37680000,2020-06-29 22:00:01.074,523.37354,7600,624,403535,1593475200000,,yFuc3cHWzI,411135,10,com.sec.android.app.shealth,2020-06-30 21:34:07.823,36018,7fec859a-ff6d-4722-af1c-606db202d50e,7fec859a-ff6d-4722-af1c-606db202d50e.extra_data.json,24.39476,
0,60,38280000,2020-01-14 23:00:00.760,62.118164,1200,69,44022,1579046400000,,yFuc3cHWzI,45222,0,com.sec.android.app.shealth,2020-01-15 16:17:04.351,15341,9957819a-f9a3-423d-8cfe-cf46428976aa,9957819a-f9a3-423d-8cfe-cf46428976aa.extra_data.json,3.3765564,
0,60,37980000,2020-07-05 22:00:00.884,1853.0826,26463,2226,1308199,1593993600000,,yFuc3cHWzI,1334662,35,com.sec.android.app.shealth,2020-07-06 21:03:19.161,669009,77751e8e-6fab-4a99-ba6c-4a9b608052e0,77751e8e-6fab-4a99-ba6c-4a9b608052e0.extra_data.json,85.054184,
0,60,45240000,2020-07-19 22:00:03.280,275.475,4000,342,221444,1595203200000,,yFuc3cHWzI,225444,5,com.sec.android.app.shealth,2020-07-20 19:27:32.357,35351,86e470e2-85ef-4b07-a303-a45414b8ae11,86e470e2-85ef-4b07-a303-a45414b8ae11.extra_data.json,12.92181,
0,60,65700000,2020-06-28 22:00:00.774,41.73242,400,51,33350,1593388800000,,yFuc3cHWzI,33750,0,com.sec.android.app.shealth,2020-06-29 16:23:01.039,13740,c9339df9-0c29-45e7-ae95-6a9e4e35797d,c9339df9-0c29-45e7-ae95-6a9e4e35797d.extra_data.json,1.871727,
0,60,44160000,2020-07-20 22:00:00.929,521.87756,4400,646,423545,1595289600000,,yFuc3cHWzI,427945,11,com.sec.android.app.shealth,2020-07-21 18:33:30.185,41087,a9f10c8c-cf00-4fc7-a0ae-e90bc4c9d67a,a9f10c8c-cf00-4fc7-a0ae-e90bc4c9d67a.extra_data.json,25.001072,
0,60,37680000,2020-06-27 22:00:00.627,702.37683,30800,776,466233,1593302400000,,yFuc3cHWzI,497033,11,com.sec.android.app.shealth,2020-06-28 22:00:01.073,40687,dcae4171-1084-4988-980a-47473c7bb859,dcae4171-1084-4988-980a-47473c7bb859.extra_data.json,35.529785,
0,60,26280000,2020-01-20 23:00:00.404,5965.672,110339,7075,4010466,1579564800000,,yFuc3cHWzI,4120805,111,com.sec.android.app.shealth,2020-01-21 21:50:05.922,874561,3c573573-e5ca-44ef-a9d8-b96ee9e302ed,3c573573-e5ca-44ef-a9d8-b96ee9e302ed.extra_data.json,286.75168,
0,60,32520000,2020-07-11 22:00:01.305,722.3586,26400,815,499583,1594512000000,,yFuc3cHWzI,525983,13,com.sec.android.app.shealth,2020-07-12 21:38:42.166,36018,5ae974d8-5b4d-480d-8819-39c32d42cabd,5ae974d8-5b4d-480d-8819-39c32d42cabd.extra_data.json,37.38519,
0,60,44160000,2020-07-17 22:00:00.759,206.03638,5200,229,144072,1595030400000,,yFuc3cHWzI,149272,3,com.sec.android.app.shealth,2020-07-18 20:41:29.903,31881,becc4c86-6133-4296-9028-c7d9b31b2029,becc4c86-6133-4296-9028-c7d9b31b2029.extra_data.json,10.179825,
0,60,38460000,2020-07-03 22:00:00.794,2120.8384,35200,2602,1632606,1593820800000,,yFuc3cHWzI,1667806,45,com.sec.android.app.shealth,2020-07-04 22:00:00.771,180000,ee3a3243-9889-45f8-a719-ee1bd07bf306,ee3a3243-9889-45f8-a719-ee1bd07bf306.extra_data.json,100.17253,
0,60,38100000,2020-07-04 22:00:00.571,378.92725,8800,456,289478,1593907200000,,yFuc3cHWzI,298278,6,com.sec.android.app.shealth,2020-07-05 20:46:04.515,47357,f27eedfe-5269-4f33-a324-d65571cb1b2d,f27eedfe-5269-4f33-a324-d65571cb1b2d.extra_data.json,17.71286,
0,60,71940000,2020-07-25 22:00:00.399,22.5159,0,28,18676,1595721600000,,yFuc3cHWzI,18676,0,com.sec.android.app.shealth,2020-07-26 22:00:01.861,14674,eabc8f51-8cf1-43d8-ae56-000843ddba0b,eabc8f51-8cf1-43d8-ae56-000843ddba0b.extra_data.json,0.9709854,
0,60,40439999,2020-07-26 22:00:01.625,46.64215,0,51,34017,1595808000000,,yFuc3cHWzI,34017,0,com.sec.android.app.shealth,2020-07-27 22:30:06.305,16675,add805b7-3d13-43c7-ade8-aaeaf2e3b757,add805b7-3d13-43c7-ade8-aaeaf2e3b757.extra_data.json,2.4294682,
0,60,25980000,2020-01-26 23:00:01.844,3954.1426,75571,4862,2870017,1580083200000,,yFuc3cHWzI,2945588,80,com.sec.android.app.shealth,2020-01-27 17:24:45.365,240000,69f49e94-37a4-4a80-bd9f-fd9e85f61e62,69f49e94-37a4-4a80-bd9f-fd9e85f61e62.extra_data.json,188.62463,
0,60,66960000,2020-07-09 22:00:00.808,1949.4912,106400,2255,1326663,1594339200000,,yFuc3cHWzI,1433063,38,com.sec.android.app.shealth,2020-07-10 20:35:01.212,120000,4cf7de6e-1614-42c4-9ab8-efb67328ce46,4cf7de6e-1614-42c4-9ab8-efb67328ce46.extra_data.json,97.476135,
0,60,31080000,2020-07-10 22:00:00.500,505.60947,18800,612,376855,1594425600000,,yFuc3cHWzI,395655,10,com.sec.android.app.shealth,2020-07-11 22:00:01.559,60000,a60f8c3d-9533-425e-b2f8-2f8aa9da85cb,a60f8c3d-9533-425e-b2f8-2f8aa9da85cb.extra_data.json,24.141588,
0,60,44879999,2020-07-23 22:17:45.985,217.0768,1200,257,169418,1595548800000,,yFuc3cHWzI,170618,3,com.sec.android.app.shealth,2020-07-24 22:00:00.482,40020,5ad2f6ac-621c-445d-9713-7d70131ffa42,5ad2f6ac-621c-445d-9713-7d70131ffa42.extra_data.json,10.158577,
0,60,37200000,2020-08-01 22:00:00.912,1568.3718,57600,1805,1107887,1596326400000,,yFuc3cHWzI,1165487,30,com.sec.android.app.shealth,2020-08-02 22:00:00.604,53360,01fcdf30-9d2d-41de-88c4-bbc4773d9674,01fcdf30-9d2d-41de-88c4-bbc4773d9674.extra_data.json,76.18721,
0,60,40140000,2020-07-31 22:00:00.831,583.6262,5600,666,434884,1596240000000,,yFuc3cHWzI,440484,11,com.sec.android.app.shealth,2020-08-01 21:58:27.306,38019,97ca43e7-b59b-4f4d-b6fd-71daab901eef,97ca43e7-b59b-4f4d-b6fd-71daab901eef.extra_data.json,28.035835,
0,60,34740000,2020-07-16 22:00:00.655,190.87622,2800,217,140070,1594944000000,,yFuc3cHWzI,142870,3,com.sec.android.app.shealth,2020-07-17 21:46:39.807,20009,51e75bbb-dfe4-466c-b7d7-b242d8b3b4b3,51e75bbb-dfe4-466c-b7d7-b242d8b3b4b3.extra_data.json,9.230057,
0,60,43800000,2020-02-01 23:00:00.479,1002.39355,16785,1197,681704,1580601600000,,yFuc3cHWzI,698489,18,com.sec.android.app.shealth,2020-02-02 22:29:22.658,240000,6d002edd-ddb8-431c-9470-3010e15e694d,6d002edd-ddb8-431c-9470-3010e15e694d.extra_data.json,46.63556,
0,60,38760000,2020-07-15 22:00:00.730,1066.823,24005,1244,767522,1594857600000,,yFuc3cHWzI,791527,20,com.sec.android.app.shealth,2020-07-16 22:00:00.944,60000,148c750a-5dad-4cc8-bb75-35d3f3186ab9,148c750a-5dad-4cc8-bb75-35d3f3186ab9.extra_data.json,50.944878,
0,60,36300000,2020-07-21 22:00:00.511,156.89868,3200,181,115391,1595376000000,,yFuc3cHWzI,118591,1,com.sec.android.app.shealth,2020-07-22 19:47:59.866,21077,79d2c966-5660-41b2-a096-d31f91e9abda,79d2c966-5660-41b2-a096-d31f91e9abda.extra_data.json,7.5548596,
0,60,36420000,2020-08-06 22:03:48.974,121.328125,1200,140,91379,1596758400000,,yFuc3cHWzI,92579,1,com.sec.android.app.shealth,2020-08-07 18:44:24.922,18009,15b72e64-37d4-412a-b6e0-eacf3d4bd2aa,15b72e64-37d4-412a-b6e0-eacf3d4bd2aa.extra_data.json,6.094349,
0,60,44640000,2020-07-29 23:45:23.343,66.17316,4400,71,40020,1596067200000,,yFuc3cHWzI,44420,0,com.sec.android.app.shealth,2020-07-30 10:28:01.478,30413,b582fd61-60ae-466b-8863-24adc44f40b0,b582fd61-60ae-466b-8863-24adc44f40b0.extra_data.json,3.4094582,
0,60,36059999,2020-08-12 22:00:00.922,244.07571,16800,259,144739,1597276800000,,yFuc3cHWzI,161539,3,com.sec.android.app.shealth,2020-08-13 22:07:02.063,31345,02bd14cc-213a-4e6e-a511-24d85385ea09,02bd14cc-213a-4e6e-a511-24d85385ea09.extra_data.json,13.456229,
0,60,43800000,2020-07-27 22:30:06.108,61.36841,0,75,50025,1595894400000,,yFuc3cHWzI,50025,0,com.sec.android.app.shealth,2020-07-28 10:18:00.273,16675,498e4273-84c6-4de9-8102-c79fe0048e77,498e4273-84c6-4de9-8102-c79fe0048e77.extra_data.json,2.7450066,
0,60,30060000,2020-02-07 23:00:01.528,7267.9863,170226,8862,5194305,1581120000000,,yFuc3cHWzI,5364531,146,com.sec.android.app.shealth,2020-02-08 20:56:27.213,796631,43772279-130c-4698-9694-2a0b0f5a7dd1,43772279-130c-4698-9694-2a0b0f5a7dd1.extra_data.json,344.48642,
0,60,79800000,2020-08-07 22:00:04.021,98.5148,800,119,78039,1596844800000,,yFuc3cHWzI,78839,1,com.sec.android.app.shealth,2020-08-08 20:57:47.187,12006,3db83d04-6f0a-45ef-9b17-42437d83441f,3db83d04-6f0a-45ef-9b17-42437d83441f.extra_data.json,4.6698275,
0,60,42119999,2020-07-22 22:15:55.118,112.42198,6800,122,70035,1595462400000,,yFuc3cHWzI,76835,1,com.sec.android.app.shealth,2020-07-23 22:17:46.111,16406,b5799dd9-2536-4f57-959f-6db551273557,b5799dd9-2536-4f57-959f-6db551273557.extra_data.json,6.3438773,
0,60,38160000,2020-08-04 22:00:04.794,156.42445,400,173,114724,1596585600000,,yFuc3cHWzI,115124,1,com.sec.android.app.shealth,2020-08-05 22:00:00.911,36018,e167f95f-037c-42c5-943f-fabec41273bf,e167f95f-037c-42c5-943f-fabec41273bf.extra_data.json,7.7607455,
0,60,36060000,2020-08-02 22:00:00.422,149.6792,800,165,108721,1596412800000,,yFuc3cHWzI,109521,1,com.sec.android.app.shealth,2020-08-03 22:00:00.515,22011,3a63bb4c-529f-43f4-b146-5f75e6b59b88,3a63bb4c-529f-43f4-b146-5f75e6b59b88.extra_data.json,7.706375,
