com.samsung.shealth.step_daily_trend,6100041,6
create_time,distance,count,source_type,day_time,speed,deviceuuid,pkg_name,update_time,binning_data,datauuid,calorie,source_pkg_name
2020-08-04 22:00:05.396,130.14038,134,0,1596499200000,3.7683995,yFuc3cHWzI,com.sec.android.app.shealth,2020-08-04 22:00:05.396,729928c0-2a0d-4d09-b310-dd2f554cac4f.binning_data.json,729928c0-2a0d-4d09-b310-dd2f554cac4f,6.6763,com.sec.android.app.shealth,
2020-10-15 07:19:40.936,56.676758,65,-2,1602720000000,2.2117586,VfS0qUERdZ,com.sec.android.app.shealth,2020-10-15 21:29:14.585,4909f27e-2065-4b13-af7f-3656688528e2.binning_data.json,4909f27e-2065-4b13-af7f-3656688528e2,2.6461182,com.sec.android.app.shealth,
2020-11-19 23:00:01.614,331.30347,393,0,1605744000000,2.519718,yFuc3cHWzI,com.sec.android.app.shealth,2020-11-19 23:00:01.614,c16dd2fd-973d-4376-be0e-3e99dee42258.binning_data.json,c16dd2fd-973d-4376-be0e-3e99dee42258,15.776685,com.sec.android.app.shealth,
2021-02-17 23:00:26.956,475.2727,527,0,1613520000000,3.0589936,yFuc3cHWzI,com.sec.android.app.shealth,2021-02-17 23:00:26.956,349733e9-7a12-484c-8173-9bc25f249b0f.binning_data.json,349733e9-7a12-484c-8173-9bc25f249b0f,24.271027,com.sec.android.app.shealth,
2021-02-03 23:00:02.792,41.989952,39,0,1612310400000,4.839146,yFuc3cHWzI,com.sec.android.app.shealth,2021-02-03 23:00:02.792,ede7af84-0866-4bbc-8ab3-4954728fa512.binning_data.json,ede7af84-0866-4bbc-8ab3-4954728fa512,2.437838,com.sec.android.app.shealth,
2021-02-19 02:36:01.109,129.34473,131,0,1613606400000,6.7274303,yFuc3cHWzI,com.sec.android.app.shealth,2021-02-19 02:36:01.109,565cb93e-7bec-4a5f-b8b3-dcf95354d6a7.binning_data.json,565cb93e-7bec-4a5f-b8b3-dcf95354d6a7,6.6986694,com.sec.android.app.shealth,
2020-08-07 22:00:05.355,121.328125,140,0,1596758400000,2.5095704,yFuc3cHWzI,com.sec.android.app.shealth,2020-08-07 22:00:05.355,4812684c-9485-4b37-be40-d3a9dd4c8a5b.binning_data.json,4812684c-9485-4b37-be40-d3a9dd4c8a5b,6.094349,com.sec.android.app.shealth,
2020-10-18 10:36:34.400,955.8633,1104,-2,1602979200000,1.7364984,VfS0qUERdZ,com.sec.android.app.shealth,2020-10-18 19:26:46.707,5862f227-eaec-4c58-961d-1217bfdc037b.binning_data.json,5862f227-eaec-4c58-961d-1217bfdc037b,47.396484,com.sec.android.app.shealth,
2020-11-22 23:52:15.803,394.7115,392,0,1606003200000,3.0113618,yFuc3cHWzI,com.sec.android.app.shealth,2020-11-22 23:52:15.803,adc98b6d-cc0a-408d-9833-6cb8d3d31983.binning_data.json,adc98b6d-cc0a-408d-9833-6cb8d3d31983,22.75226,com.sec.android.app.shealth,
2021-02-19 08:24:21.916,1374.5878,1625,-2,1613692800000,1.7245536,VfS0qUERdZ,com.sec.android.app.shealth,2021-02-19 22:50:42.366,4ddb2659-f7e2-4839-a888-4c2096e74647.binning_data.json,4ddb2659-f7e2-4839-a888-4c2096e74647,69.30407,com.sec.android.app.shealth,
2021-02-20 09:03:07.040,2228.9766,2692,-2,1613779200000,1.7018894,VfS0qUERdZ,com.sec.android.app.shealth,2021-02-20 18:01:35.135,0507cce8-0763-4ce7-9a05-1ccd6ddd5117.binning_data.json,0507cce8-0763-4ce7-9a05-1ccd6ddd5117,107.102234,com.sec.android.app.shealth,
2021-02-20 23:00:06.376,2228.9766,2692,0,1613779200000,3.554252,yFuc3cHWzI,com.sec.android.app.shealth,2021-02-20 23:00:06.376,678a3313-b062-427e-bcb6-eae717509e05.binning_data.json,678a3313-b062-427e-bcb6-eae717509e05,107.102234,com.sec.android.app.shealth,
2020-10-21 14:57:29.902,62.396484,71,-2,1603238400000,1.8636397,VfS0qUERdZ,com.sec.android.app.shealth,2020-10-26 23:00:02.908,323f4f91-6da1-4ddd-957f-47798e42fa96.binning_data.json,323f4f91-6da1-4ddd-957f-47798e42fa96,2.998169,com.sec.android.app.shealth,
2020-08-10 22:17:05.786,426.2475,492,0,1597017600000,2.6253345,yFuc3cHWzI,com.sec.android.app.shealth,2020-08-10 22:17:05.786,d94a9b8c-65cd-4eb3-88f8-c90a1f4fb498.binning_data.json,d94a9b8c-65cd-4eb3-88f8-c90a1f4fb498,20.68902,com.sec.android.app.shealth,
2021-02-05 07:57:05.665,218.7736,240,-2,1612483200000,1.7928603,VfS0qUERdZ,com.sec.android.app.shealth,2021-02-05 21:05:04.051,4cb255ba-943d-4c0a-8890-f175e38ea053.binning_data.json,4cb255ba-943d-4c0a-8890-f175e38ea053,11.093629,com.sec.android.app.shealth,
2020-11-25 23:00:01.683,39.29132,49,0,1606262400000,1.8273121,yFuc3cHWzI,com.sec.android.app.shealth,2020-11-25 23:00:01.683,8dc58b2c-d6a3-4dad-b622-d6b9b665c0da.binning_data.json,8dc58b2c-d6a3-4dad-b622-d6b9b665c0da,1.710867,com.sec.android.app.shealth,
2021-02-21 23:36:18.966,5046.712,6356,-2,1613952000000,1.5828135,VfS0qUERdZ,com.sec.android.app.shealth,2021-02-22 11:51:22.969,9e72a223-3083-4ca7-9608-2b616b29b6d2.binning_data.json,9e72a223-3083-4ca7-9608-2b616b29b6d2,231.53348,com.sec.android.app.shealth,
2021-02-21 23:00:02.165,2681.9622,3353,0,1613865600000,4.7770586,yFuc3cHWzI,com.sec.android.app.shealth,2021-02-21 23:00:02.165,2638648f-d70e-4a45-99c9-5fc169324615.binning_data.json,2638648f-d70e-4a45-99c9-5fc169324615,121.126595,com.sec.android.app.shealth,
2020-08-13 22:07:02.878,244.07571,259,0,1597276800000,3.8334415,yFuc3cHWzI,com.sec.android.app.shealth,2020-08-13 22:07:02.878,d23ca99c-0e75-443e-8470-42ba25f0c66d.binning_data.json,d23ca99c-0e75-443e-8470-42ba25f0c66d,13.456229,com.sec.android.app.shealth,
2020-11-28 23:00:01.769,175.00034,188,0,1606521600000,3.430934,yFuc3cHWzI,com.sec.android.app.shealth,2020-11-28 23:00:01.769,cf630fe9-e4ac-4b98-a2e4-a8e85492aa33.binning_data.json,cf630fe9-e4ac-4b98-a2e4-a8e85492aa33,9.999681,com.sec.android.app.shealth,
2020-10-24 09:15:01.746,10335.037,12390,-2,1603497600000,1.748728,VfS0qUERdZ,com.sec.android.app.shealth,2020-10-29 23:00:12.186,b686b7d4-b438-4a59-97ef-06196b8d7b9d.binning_data.json,b686b7d4-b438-4a59-97ef-06196b8d7b9d,499.86032,com.sec.android.app.shealth,
2021-02-06 23:01:00.845,141.7893,162,0,1612569600000,5.0119243,yFuc3cHWzI,com.sec.android.app.shealth,2021-02-06 23:01:00.845,7ba69974-61be-4c19-a873-345fc67154ba.binning_data.json,7ba69974-61be-4c19-a873-345fc67154ba,7.05633,com.sec.android.app.shealth,
2021-02-23 23:00:02.095,43.966797,52,0,1614038400000,1.9805259,yFuc3cHWzI,com.sec.android.app.shealth,2021-02-23 23:00:02.095,d04ea12f-d154-4873-ab3b-86775c11cf7c.binning_data.json,d04ea12f-d154-4873-ab3b-86775c11cf7c,1.8840027,com.sec.android.app.shealth,
2021-02-23 00:12:21.190,43.966797,52,-2,1614038400000,1.8603883,VfS0qUERdZ,com.sec.android.app.shealth,2021-02-23 00:12:21.190,1c2690f2-cfbf-4be2-aff2-6b0e072a6894.binning_data.json,1c2690f2-cfbf-4be2-aff2-6b0e072a6894,1.8840027,com.sec.android.app.shealth,
2020-12-01 23:00:01.802,327.15186,383,0,1606780800000,2.8045397,yFuc3cHWzI,com.sec.android.app.shealth,2020-12-01 23:00:01.802,cfc0794a-ac73-45d1-be1b-474d4e504ae5.binning_data.json,cfc0794a-ac73-45d1-be1b-474d4e504ae5,16.12588,com.sec.android.app.shealth,
2020-10-27 09:57:22.612,174.89825,182,-2,1603756800000,2.1486244,VfS0qUERdZ,com.sec.android.app.shealth,2020-10-27 21:09:51.794,f83b0bb8-fbd3-44e4-8fab-b8bc28e23aa8.binning_data.json,f83b0bb8-fbd3-44e4-8fab-b8bc28e23aa8,9.130537,com.sec.android.app.shealth,
2020-08-16 22:00:05.014,301.89435,344,0,1597536000000,2.8938744,yFuc3cHWzI,com.sec.android.app.shealth,2020-08-16 22:00:05.014,7bcb8c56-8a7f-465c-a25d-0bfab9bc6af9.binning_data.json,7bcb8c56-8a7f-465c-a25d-0bfab9bc6af9,15.009041,com.sec.android.app.shealth,
2020-10-30 08:42:42.964,1623.912,1967,-2,1604016000000,1.5958915,VfS0qUERdZ,com.sec.android.app.shealth,2020-10-30 22:44:51.887,907cf0ed-007b-4a90-84fe-11d9b25c9f71.binning_data.json,907cf0ed-007b-4a90-84fe-11d9b25c9f71,76.33743,com.sec.android.app.shealth,
2021-02-08 08:38:42.263,396.20865,449,-2,1612742400000,2.0826645,VfS0qUERdZ,com.sec.android.app.shealth,2021-02-08 19:50:02.927,5177b97e-558d-4676-9633-a4712bc63912.binning_data.json,5177b97e-558d-4676-9633-a4712bc63912,19.966255,com.sec.android.app.shealth,
2020-11-02 06:28:48.536,652.9478,756,-2,1604275200000,1.6406645,VfS0qUERdZ,com.sec.android.app.shealth,2020-11-02 22:53:49.435,03c75998-c10e-4866-81ba-df1a5d990ccb.binning_data.json,03c75998-c10e-4866-81ba-df1a5d990ccb,32.49716,com.sec.android.app.shealth,
2021-02-09 23:00:03.200,278.13205,239,0,1612828800000,5.45918,yFuc3cHWzI,com.sec.android.app.shealth,2021-02-09 23:00:03.200,1c9d789c-1cbc-41bf-8494-19aa87978458.binning_data.json,1c9d789c-1cbc-41bf-8494-19aa87978458,17.331602,com.sec.android.app.shealth,
2020-11-05 10:54:47.647,686.9721,739,-2,1604534400000,2.0420547,VfS0qUERdZ,com.sec.android.app.shealth,2020-11-05 21:44:50.706,135dbeac-aa89-4255-a35c-1bd2a06b6830.binning_data.json,135dbeac-aa89-4255-a35c-1bd2a06b6830,36.506485,com.sec.android.app.shealth,
2021-02-24 23:00:06.993,44.057617,54,0,1614124800000,1.9357735,yFuc3cHWzI,com.sec.android.app.shealth,2021-02-24 23:00:06.993,b07de0a9-d49e-4e71-8665-3e18078a6276.binning_data.json,b07de0a9-d49e-4e71-8665-3e18078a6276,1.9515381,com.sec.android.app.shealth,
2020-08-19 22:00:01.330,119.18103,120,0,1597795200000,2.456897,yFuc3cHWzI,com.sec.android.app.shealth,2020-08-19 22:00:01.330,39c611e4-0250-4c0d-bc99-2ce3e2f6ad30.binning_data.json,39c611e4-0250-4c0d-bc99-2ce3e2f6ad30,6.4588013,com.sec.android.app.shealth,
2020-11-08 09:50:38.599,552.4186,562,-2,1604793600000,2.2319725,VfS0qUERdZ,com.sec.android.app.shealth,2020-11-08 22:50:15.957,b6a8ab31-8609-4772-bad7-16a9ce617790.binning_data.json,b6a8ab31-8609-4772-bad7-16a9ce617790,29.030958,com.sec.android.app.shealth,
2020-12-04 23:00:01.792,249.11409,296,0,1607040000000,2.9526248,yFuc3cHWzI,com.sec.android.app.shealth,2020-12-04 23:00:01.792,a12550fb-4ff1-4011-bd8b-cf7f3058ac73.binning_data.json,a12550fb-4ff1-4011-bd8b-cf7f3058ac73,11.644766,com.sec.android.app.shealth,
2021-02-24 23:27:26.069,66.05371,76,-2,1614211200000,1.6597978,VfS0qUERdZ,com.sec.android.app.shealth,2021-02-25 13:54:20.151,2fa3e7ea-7f13-4071-b4f4-172197700192.binning_data.json,2fa3e7ea-7f13-4071-b4f4-172197700192,3.2097778,com.sec.android.app.shealth,
2020-11-11 19:58:36.004,9.302464,12,-2,1605052800000,1.4972899,VfS0qUERdZ,com.sec.android.app.shealth,2020-11-11 20:00:57.874,917c2bda-3777-41f5-9229-48cb28ea41ca.binning_data.json,917c2bda-3777-41f5-9229-48cb28ea41ca,0.42011568,com.sec.android.app.shealth,
2021-02-26 23:42:22.570,2339.7139,2832,-2,1614384000000,1.6861631,VfS0qUERdZ,com.sec.android.app.shealth,2021-02-27 22:37:17.396,2bee5a89-8182-4ff3-9fdf-ee6540db1b0c.binning_data.json,2bee5a89-8182-4ff3-9fdf-ee6540db1b0c,112.67157,com.sec.android.app.shealth,
2021-02-27 23:00:05.975,2339.7139,2832,0,1614384000000,3.7716393,yFuc3cHWzI,com.sec.android.app.shealth,2021-02-27 23:00:05.975,23ee533d-1b84-4ce9-b669-8765b8b81288.binning_data.json,23ee533d-1b84-4ce9-b669-8765b8b81288,112.67157,com.sec.android.app.shealth,
2020-08-22 22:00:01.626,191.77637,225,0,1598054400000,3.773517,yFuc3cHWzI,com.sec.android.app.shealth,2020-08-22 22:00:01.626,f979c52f-08b3-4408-9ed4-652a48e5cf59.binning_data.json,f979c52f-08b3-4408-9ed4-652a48e5cf59,9.040451,com.sec.android.app.shealth,
2020-12-08 23:00:01.575,161.54181,170,0,1607385600000,3.8289988,yFuc3cHWzI,com.sec.android.app.shealth,2020-12-08 23:00:01.575,ed46e74b-82bb-464e-952e-6644f0cd22b5.binning_data.json,ed46e74b-82bb-464e-952e-6644f0cd22b5,8.942902,com.sec.android.app.shealth,
2020-08-25 22:00:04.114,708.59424,819,0,1598313600000,4.1115856,yFuc3cHWzI,com.sec.android.app.shealth,2020-08-25 22:00:04.114,8d7084e9-680c-4ffa-868e-94378e1b39ec.binning_data.json,8d7084e9-680c-4ffa-868e-94378e1b39ec,34.70176,com.sec.android.app.shealth,
2021-02-28 23:00:02.083,500.7314,596,0,1614470400000,3.876722,yFuc3cHWzI,com.sec.android.app.shealth,2021-02-28 23:00:02.083,12fc9d07-78ec-4e9e-95f8-7695514abe92.binning_data.json,12fc9d07-78ec-4e9e-95f8-7695514abe92,24.019236,com.sec.android.app.shealth,
2021-03-01 06:29:26.007,4807.9536,6066,-2,1614556800000,1.5515748,VfS0qUERdZ,com.sec.android.app.shealth,2021-03-01 11:45:26.372,63b23e34-c579-405f-bc35-1896ac43e8a1.binning_data.json,63b23e34-c579-405f-bc35-1896ac43e8a1,223.74947,com.sec.android.app.shealth,
2020-08-28 22:00:02.228,486.14014,542,0,1598572800000,5.17091,yFuc3cHWzI,com.sec.android.app.shealth,2020-08-28 22:00:02.228,e6fd4369-8bfc-43df-bfed-c82a57ad84d7.binning_data.json,e6fd4369-8bfc-43df-bfed-c82a57ad84d7,24.873535,com.sec.android.app.shealth,
2020-11-14 14:53:57.519,1050.4916,1239,-2,1605312000000,1.6310389,VfS0qUERdZ,com.sec.android.app.shealth,2020-11-14 20:16:48.144,f2de098e-da30-486d-b8c5-8d77803407e7.binning_data.json,f2de098e-da30-486d-b8c5-8d77803407e7,51.244022,com.sec.android.app.shealth,
2021-03-02 14:48:58.670,99.42236,115,-2,1614643200000,1.9170997,VfS0qUERdZ,com.sec.android.app.shealth,2021-03-02 22:49:55.619,37b8c9e2-dbf7-4063-a2dc-0d633cc3d62c.binning_data.json,37b8c9e2-dbf7-4063-a2dc-0d633cc3d62c,4.831726,com.sec.android.app.shealth,
2021-03-21 23:00:30.753,5010.7534,5894,-2,1616371200000,1.856856,VfS0qUERdZ,com.sec.android.app.shealth,2021-03-28 22:03:11.990,0bc90f24-4fc2-462f-978e-6d0d9a388814.binning_data.json,0bc90f24-4fc2-462f-978e-6d0d9a388814,247.34302,com.sec.android.app.shealth,
2021-02-12 10:02:18.613,834.98083,972,-2,1613088000000,1.8767852,VfS0qUERdZ,com.sec.android.app.shealth,2021-02-12 20:45:15.212,3071b3ff-2a29-4c54-bb76-9dd8ec347a48.binning_data.json,3071b3ff-2a29-4c54-bb76-9dd8ec347a48,40.80707,com.sec.android.app.shealth,
2020-11-17 06:17:21.170,268.99295,298,-2,1605571200000,1.7384201,VfS0qUERdZ,com.sec.android.app.shealth,2020-11-17 20:31:19.451,d9bd2c8e-4fe4-4882-9952-e3bad95dd06a.binning_data.json,d9bd2c8e-4fe4-4882-9952-e3bad95dd06a,13.854606,com.sec.android.app.shealth,
2021-03-03 23:00:01.992,31.651367,40,0,1614729600000,1.6797239,yFuc3cHWzI,com.sec.android.app.shealth,2021-03-03 23:00:01.992,d9a0591d-99d6-441f-988b-fa0d013bed08.binning_data.json,d9a0591d-99d6-441f-988b-fa0d013bed08,1.3869019,com.sec.android.app.shealth,
2020-08-31 22:00:01.268,373.69385,435,0,1598832000000,3.7143612,yFuc3cHWzI,com.sec.android.app.shealth,2020-08-31 22:00:01.268,b82f0fcc-7ffa-4e93-998d-d8271c1778fd.binning_data.json,b82f0fcc-7ffa-4e93-998d-d8271c1778fd,17.434814,com.sec.android.app.shealth,
2021-02-13 23:01:00.735,110.65625,126,0,1613174400000,3.7766566,yFuc3cHWzI,com.sec.android.app.shealth,2021-02-13 23:01:00.735,d8d6c1fb-0677-47fd-ad97-0485bd8fa888.binning_data.json,d8d6c1fb-0677-47fd-ad97-0485bd8fa888,5.170372,com.sec.android.app.shealth,
2021-03-24 06:48:30.802,3459.061,3973,-2,1616544000000,1.9287682,VfS0qUERdZ,com.sec.android.app.shealth,2021-03-30 22:00:02.676,e8db9fe0-828b-4105-b9c6-c09ffcff5628.binning_data.json,e8db9fe0-828b-4105-b9c6-c09ffcff5628,175.11691,com.sec.android.app.shealth,
2020-11-20 11:02:06.262,1101.6763,1177,-2,1605830400000,1.8571194,VfS0qUERdZ,com.sec.android.app.shealth,2020-11-20 22:21:02.759,e1bd1ad3-6575-43e8-a97b-291a3b883a9e.binning_data.json,e1bd1ad3-6575-43e8-a97b-291a3b883a9e,59.824192,com.sec.android.app.shealth,
2021-03-02 23:00:01.963,99.42236,115,0,1614643200000,2.7191455,yFuc3cHWzI,com.sec.android.app.shealth,2021-03-02 23:00:01.963,9f388a67-961f-410f-959c-38a6cb817605.binning_data.json,9f388a67-961f-410f-959c-38a6cb817605,4.831726,com.sec.android.app.shealth,
2021-03-04 23:13:24.712,2210.8838,2734,-2,1614902400000,1.62399,VfS0qUERdZ,com.sec.android.app.shealth,2021-03-05 20:10:34.801,98559ae3-dc76-42ae-ac25-17ab6fd8e91a.binning_data.json,98559ae3-dc76-42ae-ac25-17ab6fd8e91a,103.98401,com.sec.android.app.shealth,
2020-11-23 10:16:54.785,90.105225,90,-2,1606089600000,1.9373759,VfS0qUERdZ,com.sec.android.app.shealth,2020-11-23 12:36:08.919,d19c34f1-ed49-4ad5-8d99-f116bf6ee4d7.binning_data.json,d19c34f1-ed49-4ad5-8d99-f116bf6ee4d7,5.29992,com.sec.android.app.shealth,
2020-09-03 22:00:03.191,58.662373,68,0,1599091200000,2.8027575,yFuc3cHWzI,com.sec.android.app.shealth,2020-09-03 22:00:03.191,1afc7483-1959-4e88-8f1b-4bed3d0f1976.binning_data.json,1afc7483-1959-4e88-8f1b-4bed3d0f1976,2.8081846,com.sec.android.app.shealth,
2021-03-26 17:43:22.855,25.398682,30,-2,1616716800000,1.9706088,VfS0qUERdZ,com.sec.android.app.shealth,2021-04-01 22:00:02.460,56c5287c-9b11-43fa-9d64-0034845ee562.binning_data.json,56c5287c-9b11-43fa-9d64-0034845ee562,1.2063141,com.sec.android.app.shealth,
2020-11-26 11:38:08.945,291.8684,320,-2,1606348800000,2.0662854,VfS0qUERdZ,com.sec.android.app.shealth,2020-11-26 16:01:39.398,67298e88-7c98-402c-8c24-60d190b98871.binning_data.json,67298e88-7c98-402c-8c24-60d190b98871,16.122307,com.sec.android.app.shealth,
2021-02-15 11:36:51.797,633.4487,727,-2,1613347200000,1.9000945,VfS0qUERdZ,com.sec.android.app.shealth,2021-02-15 21:56:41.595,f71bf4a1-6d1b-475d-970c-d96c2a812a00.binning_data.json,f71bf4a1-6d1b-475d-970c-d96c2a812a00,30.57425,com.sec.android.app.shealth,
2020-09-06 22:00:01.590,459.90274,553,0,1599350400000,2.9094725,yFuc3cHWzI,com.sec.android.app.shealth,2020-09-06 22:00:01.590,ee18b67a-4aec-4f25-904b-cab7ae1d05f7.binning_data.json,ee18b67a-4aec-4f25-904b-cab7ae1d05f7,21.607565,com.sec.android.app.shealth,
2021-03-28 07:41:25.458,1629.0352,2091,-2,1616889600000,1.4381407,VfS0qUERdZ,com.sec.android.app.shealth,2021-03-28 16:37:52.578,cfcf43df-5c6f-49f4-b76a-1fa1808b99e1.binning_data.json,cfcf43df-5c6f-49f4-b76a-1fa1808b99e1,75.33127,com.sec.android.app.shealth,
2020-11-29 12:15:29.466,180.7215,213,-2,1606608000000,1.5113627,VfS0qUERdZ,com.sec.android.app.shealth,2020-11-29 22:16:13.680,5b18dfca-5569-4234-8b7c-477daad96dc6.binning_data.json,5b18dfca-5569-4234-8b7c-477daad96dc6,9.166616,com.sec.android.app.shealth,
2021-03-06 23:00:01.963,91.36328,112,0,1614988800000,1.8786432,yFuc3cHWzI,com.sec.android.app.shealth,2021-03-06 23:00:01.963,b6bcfa45-0e2c-403b-ae02-4e1ea1f37428.binning_data.json,b6bcfa45-0e2c-403b-ae02-4e1ea1f37428,4.065338,com.sec.android.app.shealth,
2021-03-30 10:40:06.704,1705.7926,2146,-2,1617062400000,1.6023622,VfS0qUERdZ,com.sec.android.app.shealth,2021-03-30 21:23:26.258,aa6e6f94-3622-4b27-aa85-cea692060f51.binning_data.json,aa6e6f94-3622-4b27-aa85-cea692060f51,77.83149,com.sec.android.app.shealth,
2021-02-16 23:00:03.291,543.3059,608,0,1613433600000,4.7893624,yFuc3cHWzI,com.sec.android.app.shealth,2021-02-16 23:00:03.291,8af24d5e-c3ea-48a3-941f-ba389395265e.binning_data.json,8af24d5e-c3ea-48a3-941f-ba389395265e,27.780945,com.sec.android.app.shealth,
2021-03-04 09:09:24.143,55.854492,58,-2,1614816000000,2.443259,VfS0qUERdZ,com.sec.android.app.shealth,2021-03-04 20:06:34.285,895e4a38-4a70-4d64-8fbe-d068d7c93e21.binning_data.json,895e4a38-4a70-4d64-8fbe-d068d7c93e21,2.9627075,com.sec.android.app.shealth,
2020-09-09 22:00:00.890,180.36255,202,0,1599609600000,4.149429,yFuc3cHWzI,com.sec.android.app.shealth,2020-09-09 22:00:00.890,a78b3464-fae4-447f-9a79-9e8a0237123c.binning_data.json,a78b3464-fae4-447f-9a79-9e8a0237123c,9.187307,com.sec.android.app.shealth,
2021-03-31 22:13:21.157,78.018555,97,-2,1617235200000,1.5743017,VfS0qUERdZ,com.sec.android.app.shealth,2021-04-01 21:46:41.463,7da563ea-562b-4e4b-993d-65a012ad715e.binning_data.json,7da563ea-562b-4e4b-993d-65a012ad715e,3.868843,com.sec.android.app.shealth,
2021-02-18 10:30:57.650,129.34473,131,-2,1613606400000,2.4532523,VfS0qUERdZ,com.sec.android.app.shealth,2021-02-18 19:20:03.399,1f8962e4-1b7f-427c-aa5c-9ca5418bd864.binning_data.json,1f8962e4-1b7f-427c-aa5c-9ca5418bd864,6.6986694,com.sec.android.app.shealth,
2021-03-08 06:44:59.700,8749.463,10156,-2,1615161600000,1.8109932,VfS0qUERdZ,com.sec.android.app.shealth,2021-03-08 19:56:43.947,5f9edd81-e484-4acf-8e6a-421e04b60b92.binning_data.json,5f9edd81-e484-4acf-8e6a-421e04b60b92,448.7887,com.sec.android.app.shealth,
2021-04-03 13:18:09.920,1260.0939,1501,-2,1617408000000,1.5448391,VfS0qUERdZ,com.sec.android.app.shealth,2021-04-03 17:37:41.319,9f3d15f0-9111-41ff-b885-100f298905ee.binning_data.json,9f3d15f0-9111-41ff-b885-100f298905ee,61.82978,com.sec.android.app.shealth,
2020-09-12 22:00:01.111,3696.2139,4630,0,1599868800000,3.5388513,yFuc3cHWzI,com.sec.android.app.shealth,2020-09-12 22:00:01.111,0688664c-af12-4d46-ac0a-8f98898d392a.binning_data.json,0688664c-af12-4d46-ac0a-8f98898d392a,166.7549,com.sec.android.app.shealth,
2021-03-05 23:00:02.249,2210.8838,2734,0,1614902400000,3.16167,yFuc3cHWzI,com.sec.android.app.shealth,2021-03-05 23:00:02.249,ec30fd5e-850d-4d02-a2cb-0754365b53d4.binning_data.json,ec30fd5e-850d-4d02-a2cb-0754365b53d4,103.98401,com.sec.android.app.shealth,
2020-12-02 08:53:45.293,122.39805,147,-2,1606867200000,1.8663785,VfS0qUERdZ,com.sec.android.app.shealth,2020-12-02 23:00:18.684,a00e4630-b794-4b7f-b894-92d9dad075ea.binning_data.json,a00e4630-b794-4b7f-b894-92d9dad075ea,5.7214985,com.sec.android.app.shealth,
2021-04-04 22:20:15.767,571.0918,645,-2,1617580800000,1.9418081,VfS0qUERdZ,com.sec.android.app.shealth,2021-04-05 21:37:46.168,f2f76c85-03f9-4131-acf9-241587b71ea2.binning_data.json,f2f76c85-03f9-4131-acf9-241587b71ea2,28.23668,com.sec.android.app.shealth,
2020-09-15 22:00:02.916,7869.8887,10040,0,1600128000000,4.45444,yFuc3cHWzI,com.sec.android.app.shealth,2020-09-15 22:00:02.916,348fa9f5-af38-459b-928a-081a893112a1.binning_data.json,348fa9f5-af38-459b-928a-081a893112a1,356.28015,com.sec.android.app.shealth,
2021-03-10 23:00:01.748,1937.9648,2431,0,1615334400000,2.9710126,yFuc3cHWzI,com.sec.android.app.shealth,2021-03-10 23:00:01.748,4bfa0374-59df-4fd8-a853-86e5fc2a5037.binning_data.json,4bfa0374-59df-4fd8-a853-86e5fc2a5037,88.13098,com.sec.android.app.shealth,
2021-02-19 23:00:01.635,1374.5878,1625,0,1613692800000,3.426033,yFuc3cHWzI,com.sec.android.app.shealth,2021-02-19 23:00:01.635,4d13783d-06ea-470a-a153-d5f6efc5ca50.binning_data.json,4d13783d-06ea-470a-a153-d5f6efc5ca50,69.30407,com.sec.android.app.shealth,
2020-12-05 08:11:07.668,5081.045,5756,-2,1607126400000,1.8829533,VfS0qUERdZ,com.sec.android.app.shealth,2020-12-05 22:10:39.159,4064a6e4-372d-47be-9a72-f62f2c5de382.binning_data.json,4064a6e4-372d-47be-9a72-f62f2c5de382,255.40099,com.sec.android.app.shealth,
2021-04-07 11:37:11.285,71.29834,86,-2,1617753600000,1.8021867,VfS0qUERdZ,com.sec.android.app.shealth,2021-04-07 21:33:24.721,c6ba72ec-714f-41d4-8a63-1abd9cd97389.binning_data.json,c6ba72ec-714f-41d4-8a63-1abd9cd97389,3.3262634,com.sec.android.app.shealth,
2020-09-18 22:00:02.317,2538.0918,3025,0,1600387200000,5.05177,yFuc3cHWzI,com.sec.android.app.shealth,2020-09-18 22:00:02.317,3942aef7-a185-4bb2-be69-523cc7d55555.binning_data.json,3942aef7-a185-4bb2-be69-523cc7d55555,121.97827,com.sec.android.app.shealth,
2021-03-07 15:55:36.160,516.08496,598,-2,1615075200000,1.578496,VfS0qUERdZ,com.sec.android.app.shealth,2021-03-07 22:30:36.619,883189cf-a948-4933-bc4c-771453e50a8e.binning_data.json,883189cf-a948-4933-bc4c-771453e50a8e,25.242065,com.sec.android.app.shealth,
2021-02-20 23:35:15.125,2681.9622,3353,-2,1613865600000,1.6327024,VfS0qUERdZ,com.sec.android.app.shealth,2021-02-21 11:38:06.597,12f1a5b3-b7be-4f57-80d4-d330d0ea0798.binning_data.json,12f1a5b3-b7be-4f57-80d4-d330d0ea0798,121.126595,com.sec.android.app.shealth,
2020-12-09 08:59:08.421,628.2121,758,-2,1607472000000,1.698945,VfS0qUERdZ,com.sec.android.app.shealth,2020-12-09 20:23:19.258,2043826d-3dc9-4c40-aa29-a53330a1e2db.binning_data.json,2043826d-3dc9-4c40-aa29-a53330a1e2db,30.59177,com.sec.android.app.shealth,
2021-04-09 09:47:39.439,68.036865,79,-2,1617926400000,1.7511184,VfS0qUERdZ,com.sec.android.app.shealth,2021-04-09 10:52:03.426,b4aa9007-4809-41db-b4cd-8b9599070b0f.binning_data.json,b4aa9007-4809-41db-b4cd-8b9599070b0f,3.255249,com.sec.android.app.shealth,
