com.samsung.shealth.calories_burned.details,6100041,1
extra_data,version,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.day_time,com.samsung.shealth.calories_burned.deviceuuid
77dc16c9-c310-480b-84e6-589703a142f8.extra_data.json,,0.0,1204720,com.sec.android.app.shealth,1584313200910,1584226801650,77dc16c9-c310-480b-84e6-589703a142f8,1582.312,73.94299,1584230400000,yFuc3cHWzI,
9181ba28-b8fc-47e3-ad29-6e2bfc58cd41.extra_data.json,,0.0,394054,com.sec.android.app.shealth,1589839201866,1589752800693,9181ba28-b8fc-47e3-ad29-6e2bfc58cd41,1597.3683,26.841911,1589760000000,yFuc3cHWzI,
8c11b60e-aa62-417e-b18c-0ed32a11fccf.extra_data.json,,0.0,1433063,com.sec.android.app.shealth,1594418400809,1594332000998,8c11b60e-aa62-417e-b18c-0ed32a11fccf,1578.071,97.476135,1594339200000,yFuc3cHWzI,
2d1b0455-7b2b-47d9-9f59-18eb211a9a7c.extra_data.json,,0.0,160473,com.sec.android.app.shealth,1588888800907,1588802400528,2d1b0455-7b2b-47d9-9f59-18eb211a9a7c,1601.7065,11.594559,1588809600000,yFuc3cHWzI,
df262fc7-ecfe-428e-8af9-0f1e5fb22b76.extra_data.json,,0.0,791527,com.sec.android.app.shealth,1594936801024,1594850400820,df262fc7-ecfe-428e-8af9-0f1e5fb22b76,1589.9861,50.944878,1594857600000,yFuc3cHWzI,
b9c255a2-a759-4818-a6b2-2f63614c69c3.extra_data.json,,0.0,747109,com.sec.android.app.shealth,1591221601121,1591135200909,b9c255a2-a759-4818-a6b2-2f63614c69c3,1590.811,46.62664,1591142400000,yFuc3cHWzI,
c8cda2d5-9cf7-422a-b86d-3cfd5045474f.extra_data.json,,0.0,931454,com.sec.android.app.shealth,1590357601204,1590271200683,c8cda2d5-9cf7-422a-b86d-3cfd5045474f,1587.3872,154.58649,1590278400000,yFuc3cHWzI,
db01930a-5af7-47b0-a265-04f1d735d31f.extra_data.json,,0.0,362975,com.sec.android.app.shealth,1584831600736,1584745200787,db01930a-5af7-47b0-a265-04f1d735d31f,1597.9456,24.104797,1584748800000,yFuc3cHWzI,
ba810e38-f7a7-4062-936b-cabd4a7309e4.extra_data.json,,0.0,161539,com.sec.android.app.shealth,1597356422286,1597269600990,ba810e38-f7a7-4062-936b-cabd4a7309e4,1601.6868,13.456229,1597276800000,yFuc3cHWzI,
750e8c52-53de-4e78-87d8-f3e2549f9e6b.extra_data.json,,0.0,118591,com.sec.android.app.shealth,1595456155707,1595368800532,750e8c52-53de-4e78-87d8-f3e2549f9e6b,1602.4844,7.5548596,1595376000000,yFuc3cHWzI,
f00b6a72-d217-4f8a-9ec4-f55b55c0602a.extra_data.json,,0.0,183685,com.sec.android.app.shealth,1589407200897,1589320863647,f00b6a72-d217-4f8a-9ec4-f55b55c0602a,1601.2754,14.799904,1589328000000,yFuc3cHWzI,
829f0afe-fe1d-4599-8f90-7d0651dbc084.extra_data.json,,0.0,50025,com.sec.android.app.shealth,1595981131557,1595889006197,829f0afe-fe1d-4599-8f90-7d0651dbc084,1603.7579,2.7450066,1595894400000,yFuc3cHWzI,
0e9ef83a-a2e7-4f7a-90b5-e8e9938a363b.extra_data.json,,0.0,140593,com.sec.android.app.shealth,1591740002413,1591653600924,0e9ef83a-a2e7-4f7a-90b5-e8e9938a363b,1602.0758,11.983677,1591660800000,yFuc3cHWzI,
c1bc2a37-910f-4def-989d-498ad2c3b7be.extra_data.json,,0.0,233569,com.sec.android.app.shealth,1590876001085,1590790200626,c1bc2a37-910f-4def-989d-498ad2c3b7be,1600.349,17.933706,1590796800000,yFuc3cHWzI,
15dbc753-5cbb-41d8-af60-1b7dff2559cd.extra_data.json,,0.0,80040,com.sec.android.app.shealth,1597874400758,1597788000785,15dbc753-5cbb-41d8-af60-1b7dff2559cd,1603.2004,6.4588013,1597795200000,yFuc3cHWzI,
dc2432ac-9234-4822-8db2-6041ac6140d0.extra_data.json,,0.0,121925,com.sec.android.app.shealth,1585350000778,1585263600525,dc2432ac-9234-4822-8db2-6041ac6140d0,1602.4225,9.422871,1585267200000,yFuc3cHWzI,
e8cdfede-0ff6-49a4-bc26-663a1aa40b20.extra_data.json,,0.0,200766,com.sec.android.app.shealth,1589925606680,1589839201618,e8cdfede-0ff6-49a4-bc26-663a1aa40b20,1600.9581,11.874403,1589846400000,yFuc3cHWzI,
b02cb488-790d-44b9-b3f0-b8784e6f8885.extra_data.json,,0.0,109521,com.sec.android.app.shealth,1596492000576,1596405600505,b02cb488-790d-44b9-b3f0-b8784e6f8885,1602.6528,7.706375,1596412800000,yFuc3cHWzI,
98bc53fb-ef83-4969-b291-4934b68ab90b.extra_data.json,,0.0,302280,com.sec.android.app.shealth,1591394401091,1591308000624,98bc53fb-ef83-4969-b291-4934b68ab90b,1599.0728,18.23582,1591315200000,yFuc3cHWzI,
740a9a5c-299c-4847-a141-9146aed0d4ad.extra_data.json,,0.0,197957,com.sec.android.app.shealth,1585864800805,1585778401035,740a9a5c-299c-4847-a141-9146aed0d4ad,1601.0103,14.401772,1585785600000,yFuc3cHWzI,
0b490804-8f5a-4a93-9379-b9e286fd7b90.extra_data.json,,0.0,45222,com.sec.android.app.shealth,1592258404141,1592172001016,0b490804-8f5a-4a93-9379-b9e286fd7b90,1603.847,3.663186,1592179200000,yFuc3cHWzI,
b833245f-9b05-4e93-b7fc-cc8bc4417014.extra_data.json,,0.0,527850,com.sec.android.app.shealth,1598392803467,1598306400753,b833245f-9b05-4e93-b7fc-cc8bc4417014,1594.8834,34.70176,1598313600000,yFuc3cHWzI,
8ac2f323-20c0-4410-8ad1-b4513e988a61.extra_data.json,,0.0,116457,com.sec.android.app.shealth,1597010401720,1596924000738,8ac2f323-20c0-4410-8ad1-b4513e988a61,1602.524,7.334917,1596931200000,yFuc3cHWzI,
78050b1a-73f3-4e5b-a91b-7c6d4e4ac23f.extra_data.json,,0.0,182079,com.sec.android.app.shealth,1590444000838,1590357600940,78050b1a-73f3-4e5b-a91b-7c6d4e4ac23f,1601.3053,15.931358,1590364800000,yFuc3cHWzI,
4ee53cee-4e40-467f-804f-cc3d75b17fc8.extra_data.json,,0.0,60029,com.sec.android.app.shealth,1597528801056,1597442402950,4ee53cee-4e40-467f-804f-cc3d75b17fc8,1603.572,4.1834183,1597449600000,yFuc3cHWzI,
71e7812e-2bdd-4423-b2d1-cba7bdd81a57.extra_data.json,,0.0,146993,com.sec.android.app.shealth,1591912801245,1591826400633,71e7812e-2bdd-4423-b2d1-cba7bdd81a57,1601.9569,15.639431,1591833600000,yFuc3cHWzI,
59340a8f-7197-4ee8-9f3d-fbdb481bdda3.extra_data.json,,0.0,288276,com.sec.android.app.shealth,1598911200942,1598828026548,59340a8f-7197-4ee8-9f3d-fbdb481bdda3,1599.333,17.434814,1598832000000,yFuc3cHWzI,
e932fcf1-e690-4ec7-8b6f-b298508e2653.extra_data.json,,0.0,673119,com.sec.android.app.shealth,1586383202508,1586296800688,e932fcf1-e690-4ec7-8b6f-b298508e2653,1592.1853,43.363823,1586304000000,yFuc3cHWzI,
5e44ad57-3a76-4552-9bf3-a861af48871d.extra_data.json,,0.0,98049,com.sec.android.app.shealth,1598047201054,1597960800629,5e44ad57-3a76-4552-9bf3-a861af48871d,1602.866,5.984276,1597968000000,yFuc3cHWzI,
3a58a9cd-88eb-4810-8654-293ff34b9d9c.extra_data.json,,0.0,2013789,com.sec.android.app.shealth,1590962400706,1590876000897,3a58a9cd-88eb-4810-8654-293ff34b9d9c,1567.2853,194.66225,1590883200000,yFuc3cHWzI,
e387dad2-636e-486e-9f2d-e97f55057cf1.extra_data.json,,0.0,196475,com.sec.android.app.shealth,1598565601660,1598479201832,e387dad2-636e-486e-9f2d-e97f55057cf1,1601.038,18.787811,1598486400000,yFuc3cHWzI,
89325228-f1cb-4b4d-9fd0-eaaa977cd142.extra_data.json,,0.0,362176,com.sec.android.app.shealth,1599429600773,1599343200636,89325228-f1cb-4b4d-9fd0-eaaa977cd142,1597.9603,21.607567,1599350400000,yFuc3cHWzI,
ecded9de-73f5-4ff1-9e23-b3a926adaeea.extra_data.json,,0.0,105115,com.sec.android.app.shealth,1592776801246,1592690403616,ecded9de-73f5-4ff1-9e23-b3a926adaeea,1602.7347,7.3058167,1592697600000,yFuc3cHWzI,
30f0b637-8ae3-4d8e-80d9-000c07aef377.extra_data.json,,0.0,305612,com.sec.android.app.shealth,1586901600789,1586815200849,30f0b637-8ae3-4d8e-80d9-000c07aef377,1599.0109,22.085192,1586822400000,yFuc3cHWzI,
bd897b75-e241-485c-abc2-b55021e2fac0.extra_data.json,,0.0,563611,com.sec.android.app.shealth,1599084001276,1598997600726,bd897b75-e241-485c-abc2-b55021e2fac0,1594.2192,32.78006,1599004800000,yFuc3cHWzI,
edd032b1-1122-4d99-85e9-e38506174b3e.extra_data.json,,0.0,257579,com.sec.android.app.shealth,1591480800702,1591394400774,edd032b1-1122-4d99-85e9-e38506174b3e,1599.9031,19.845467,1591401600000,yFuc3cHWzI,
4723d7bb-dec7-44b7-af5d-cf9e8fe03178.extra_data.json,,0.0,138069,com.sec.android.app.shealth,1592431200829,1592344800760,4723d7bb-dec7-44b7-af5d-cf9e8fe03178,1602.1226,7.6711164,1592352000000,yFuc3cHWzI,
69d2ddc9-ecec-4569-8b71-b16aa4f770d9.extra_data.json,,0.0,53359,com.sec.android.app.shealth,1593295200915,1593208801245,69d2ddc9-ecec-4569-8b71-b16aa4f770d9,1603.6959,4.063301,1593216000000,yFuc3cHWzI,
ce213682-ef3f-4eab-a1ae-f1e591d199de.extra_data.json,,0.0,2628032,com.sec.android.app.shealth,1599948000708,1599861605517,ce213682-ef3f-4eab-a1ae-f1e591d199de,1555.8772,169.49706,1599868800000,yFuc3cHWzI,
741c78a8-6d9e-4fb7-b9b0-d11f927ad49d.extra_data.json,,0.0,113651,com.sec.android.app.shealth,1599602401071,1599516000697,741c78a8-6d9e-4fb7-b9b0-d11f927ad49d,1602.5762,8.232906,1599523200000,yFuc3cHWzI,
e33e4ce6-8614-4f45-a377-a217454a3702.extra_data.json,,0.0,504359,com.sec.android.app.shealth,1587420000820,1587333600598,e33e4ce6-8614-4f45-a377-a217454a3702,1595.3196,38.951847,1587340800000,yFuc3cHWzI,
1e8c6cb9-6b0f-4880-8e36-0de26e337ed4.extra_data.json,,0.0,306676,com.sec.android.app.shealth,1591999200867,1591912801036,1e8c6cb9-6b0f-4880-8e36-0de26e337ed4,1598.9912,20.793552,1591920000000,yFuc3cHWzI,
e351c53c-a1cb-4948-99d8-ff32715c8861.extra_data.json,,0.0,469414,com.sec.android.app.shealth,1592949605324,1592863201878,e351c53c-a1cb-4948-99d8-ff32715c8861,1595.9686,34.66538,1592870400000,yFuc3cHWzI,
e4adb2ab-bcc1-449b-ba46-e3aaa8533bd6.extra_data.json,,0.0,478371,com.sec.android.app.shealth,1593813601107,1593727201273,e4adb2ab-bcc1-449b-ba46-e3aaa8533bd6,1595.8024,27.925385,1593734400000,yFuc3cHWzI,
0f6dbaec-a3a0-40af-a73d-6c17941e45bb.extra_data.json,,0.0,228644,com.sec.android.app.shealth,1587938400980,1587852000618,0f6dbaec-a3a0-40af-a73d-6c17941e45bb,1600.4406,14.88307,1587859200000,yFuc3cHWzI,
ead64331-0b4a-4e03-86a8-573c72916410.extra_data.json,,0.0,48423,com.sec.android.app.shealth,1592517601268,1592431200708,ead64331-0b4a-4e03-86a8-573c72916410,1603.7876,3.6916773,1592438400000,yFuc3cHWzI,
4a6d7fcc-861c-4d31-aae6-4e8e94eb162d.extra_data.json,,0.0,10374990,com.sec.android.app.shealth,1600120801030,1600034400420,4a6d7fcc-861c-4d31-aae6-4e8e94eb162d,1411.9946,792.8755,1600041600000,yFuc3cHWzI,
8bdeab52-d2c2-4b12-a703-1084ed67e0ec.extra_data.json,,0.0,33750,com.sec.android.app.shealth,1593468001758,1593381600821,8bdeab52-d2c2-4b12-a703-1084ed67e0ec,1604.06,1.871727,1593388800000,yFuc3cHWzI,
9636bf70-1f30-42b0-8fe2-23750b9c8171.extra_data.json,,0.0,85109,com.sec.android.app.shealth,1588456814250,1588370400691,9636bf70-1f30-42b0-8fe2-23750b9c8171,1603.1062,5.834727,1588377600000,yFuc3cHWzI,
41776dee-72d2-4acc-9f8f-94a54f14c4ab.extra_data.json,,0.0,1442864,com.sec.android.app.shealth,1594332001207,1594245600838,41776dee-72d2-4acc-9f8f-94a54f14c4ab,1577.889,90.29962,1594252800000,yFuc3cHWzI,
45019df3-0bdd-4e06-a2a0-9b5e9142e629.extra_data.json,,0.0,415799,com.sec.android.app.shealth,1593036001867,1592949604667,45019df3-0bdd-4e06-a2a0-9b5e9142e629,1596.9644,29.740063,1592956800000,yFuc3cHWzI,
642fdd3d-4880-44ba-9e8b-92a4e1200228.extra_data.json,,0.0,603994,com.sec.android.app.shealth,1600639200829,1600552801072,642fdd3d-4880-44ba-9e8b-92a4e1200228,1593.4691,39.844604,1600560000000,yFuc3cHWzI,
deb8c894-f561-4e73-947f-ce38ef3bb732.extra_data.json,,0.0,298278,com.sec.android.app.shealth,1593986401211,1593900000643,deb8c894-f561-4e73-947f-ce38ef3bb732,1599.1471,17.71286,1593907200000,yFuc3cHWzI,
575ba762-3c74-4774-afe2-caa730886807.extra_data.json,,0.0,291478,com.sec.android.app.shealth,1594850401109,1594764000965,575ba762-3c74-4774-afe2-caa730886807,1599.2734,17.192337,1594771200000,yFuc3cHWzI,
ce8564af-51b7-4a4d-9213-16bd52770ce6.extra_data.json,,0.0,31349,com.sec.android.app.shealth,1588975200972,1588888800679,ce8564af-51b7-4a4d-9213-16bd52770ce6,1604.1046,2.1658888,1588896000000,yFuc3cHWzI,
a78f2f9c-2582-4187-8e44-5ed063965421.extra_data.json,,0.0,1779107,com.sec.android.app.shealth,1600466401490,1600380000536,a78f2f9c-2582-4187-8e44-5ed063965421,1571.644,121.97827,1600387200000,yFuc3cHWzI,
7be80dc8-47e7-4232-bf4d-948c236f38f8.extra_data.json,,0.0,1739688,com.sec.android.app.shealth,1601157601494,1601071201303,7be80dc8-47e7-4232-bf4d-948c236f38f8,1572.3761,144.9659,1601078400000,yFuc3cHWzI,
46bcbe00-7084-43f0-b5f0-c5838d48afa5.extra_data.json,,0.0,411135,com.sec.android.app.shealth,1593554402822,1593468001361,46bcbe00-7084-43f0-b5f0-c5838d48afa5,1597.051,24.39476,1593475200000,yFuc3cHWzI,
da0da620-4634-4107-8e8d-4f03a84dc07c.extra_data.json,,0.0,146863,com.sec.android.app.shealth,1589493601490,1589407503688,da0da620-4634-4107-8e8d-4f03a84dc07c,1601.9594,11.595681,1589414400000,yFuc3cHWzI,
456bfdc0-b84e-42bc-91db-7a3ccfcfe30e.extra_data.json,,0.0,427945,com.sec.android.app.shealth,1595368800627,1595282400984,456bfdc0-b84e-42bc-91db-7a3ccfcfe30e,1596.7389,25.001072,1595289600000,yFuc3cHWzI,
b2970ee8-bbea-4d68-a659-8f24f2706bb4.extra_data.json,,0.0,52290,com.sec.android.app.shealth,1601676001080,1601589600591,b2970ee8-bbea-4d68-a659-8f24f2706bb4,1603.7158,5.0395527,1601596800000,yFuc3cHWzI,
9e67c9e0-7d08-4202-9f71-cbf7ca05174d.extra_data.json,,0.0,1334662,com.sec.android.app.shealth,1594072801432,1593986401057,9e67c9e0-7d08-4202-9f71-cbf7ca05174d,1579.8986,85.054184,1593993600000,yFuc3cHWzI,
b86e9857-cf30-4fa0-904c-3d30b7033d33.extra_data.json,,0.0,34017,com.sec.android.app.shealth,1595889006586,1595800801671,b86e9857-cf30-4fa0-904c-3d30b7033d33,1604.0552,2.4294682,1595808000000,yFuc3cHWzI,
8fe082c8-1063-4266-910a-6ff125311ef0.extra_data.json,,0.0,23744,com.sec.android.app.shealth,1590012001253,1589925605955,8fe082c8-1063-4266-910a-6ff125311ef0,1604.246,2.9864042,1589932800000,yFuc3cHWzI,
3f424359-fe08-4f04-b2b3-73aacda6d4e6.extra_data.json,,0.0,1471986,com.sec.android.app.shealth,1600984801896,1600898400944,3f424359-fe08-4f04-b2b3-73aacda6d4e6,1577.3481,97.372925,1600905600000,yFuc3cHWzI,
4aec6877-ac64-44d1-ac58-d5d6ad8525f8.extra_data.json,,0.0,395655,com.sec.android.app.shealth,1594504801804,1594418400539,4aec6877-ac64-44d1-ac58-d5d6ad8525f8,1597.3385,24.141588,1594425600000,yFuc3cHWzI,
7cba023f-4910-4b97-a716-b7b0128fa2ba.extra_data.json,,0.0,1485033,com.sec.android.app.shealth,1602194401481,1602108000777,7cba023f-4910-4b97-a716-b7b0128fa2ba,1577.1058,85.20117,1602115200000,yFuc3cHWzI,
1185bd1b-272c-4214-a666-1b430eb887ec.extra_data.json,,0.0,249455,com.sec.android.app.shealth,1590530400815,1590444000591,1185bd1b-272c-4214-a666-1b430eb887ec,1600.0538,14.422467,1590451200000,yFuc3cHWzI,
6e74d5c8-db76-4f53-9b76-a3b6863f6f47.extra_data.json,,0.0,84707,com.sec.android.app.shealth,1601503200827,1601416801878,6e74d5c8-db76-4f53-9b76-a3b6863f6f47,1603.1138,6.439831,1601424000000,yFuc3cHWzI,
9cea28af-a782-4af0-b38f-d3f88eb5ef64.extra_data.json,,0.0,1165487,com.sec.android.app.shealth,1596405600656,1596319201406,9cea28af-a782-4af0-b38f-d3f88eb5ef64,1583.0406,76.18721,1596326400000,yFuc3cHWzI,
92bc3012-608c-4042-8d4c-b4b70b35220f.extra_data.json,,0.0,837181,com.sec.android.app.shealth,1602712801448,1602626401799,92bc3012-608c-4042-8d4c-b4b70b35220f,1589.1382,56.286804,1602633600000,yFuc3cHWzI,
7a913ad6-9299-4817-a868-6fdfd7afbe92.extra_data.json,,0.0,142870,com.sec.android.app.shealth,1595023201028,1594936800698,7a913ad6-9299-4817-a868-6fdfd7afbe92,1602.0334,9.230057,1594944000000,yFuc3cHWzI,
612c76ca-b2cc-4c2f-a873-a4e28c1fe43f.extra_data.json,,0.0,175553,com.sec.android.app.shealth,1591048804616,1590962400517,612c76ca-b2cc-4c2f-a873-a4e28c1fe43f,1601.4265,10.056404,1590969600000,yFuc3cHWzI,
824e93d6-0e34-4d2c-962d-754b6a9fe781.extra_data.json,,0.0,72168,com.sec.android.app.shealth,1602021600682,1601935202035,824e93d6-0e34-4d2c-962d-754b6a9fe781,1603.3466,5.454712,1601942400000,yFuc3cHWzI,
04e12676-0b27-4e21-bda7-a5981c455d11.extra_data.json,,0.0,78839,com.sec.android.app.shealth,1596924000929,1596837604295,04e12676-0b27-4e21-bda7-a5981c455d11,1603.2227,4.6698275,1596844800000,yFuc3cHWzI,
20c02bd9-c042-4ff5-ade2-19ced4090e65.extra_data.json,,0.0,1446177,com.sec.android.app.shealth,1603231201052,1603144801160,20c02bd9-c042-4ff5-ade2-19ced4090e65,1577.8275,91.43762,1603152000000,yFuc3cHWzI,
d8082041-b5f8-4b32-b8a2-ac58ed8754fd.extra_data.json,,0.0,76835,com.sec.android.app.shealth,1595542666200,1595456155209,d8082041-b5f8-4b32-b8a2-ac58ed8754fd,1603.26,6.3438773,1595462400000,yFuc3cHWzI,
89060eb0-f70f-4232-9db3-7310bd8ef279.extra_data.json,,0.0,3570149,com.sec.android.app.shealth,1602540001217,1602453600922,89060eb0-f70f-4232-9db3-7310bd8ef279,1538.3794,344.39682,1602460800000,yFuc3cHWzI,
b3ae4e74-e03e-41bd-bf34-8bd1c62caa90.extra_data.json,,0.0,941027,com.sec.android.app.shealth,1591567203756,1591480800439,b3ae4e74-e03e-41bd-bf34-8bd1c62caa90,1587.2096,59.14,1591488000000,yFuc3cHWzI,
ee1ee38b-32e1-47d6-8bd7-f7e4b7ee1e43.extra_data.json,,0.0,5293751,com.sec.android.app.shealth,1603753201585,1603666801327,ee1ee38b-32e1-47d6-8bd7-f7e4b7ee1e43,1506.3673,314.51166,1603670400000,yFuc3cHWzI,
7cde18fc-c807-4456-adbe-6946e1710679.extra_data.json,,0.0,525983,com.sec.android.app.shealth,1594591201060,1594504801462,7cde18fc-c807-4456-adbe-6946e1710679,1594.918,37.38519,1594512000000,yFuc3cHWzI,
c4b1ec37-47fb-40ac-bf2b-87e6ea32aad9.extra_data.json,,0.0,107120,com.sec.android.app.shealth,1597442403341,1597356421899,c4b1ec37-47fb-40ac-bf2b-87e6ea32aad9,1602.6975,7.480486,1597363200000,yFuc3cHWzI,
fe14e29d-1013-483f-96e2-385f3d1251c5.extra_data.json,,0.0,395510,com.sec.android.app.shealth,1592085602551,1591999200612,fe14e29d-1013-483f-96e2-385f3d1251c5,1597.3412,30.3783,1592006400000,yFuc3cHWzI,
b20d67d3-737f-4b5f-9779-5a29553b1a0e.extra_data.json,,0.0,149272,com.sec.android.app.shealth,1595110398266,1595023200872,b20d67d3-737f-4b5f-9779-5a29553b1a0e,1601.9146,10.179825,1595030400000,yFuc3cHWzI,
1fe381dc-8175-4e90-ad70-248c71c3a3dc.extra_data.json,,0.0,61230,com.sec.android.app.shealth,1597960800816,1597874400583,1fe381dc-8175-4e90-ad70-248c71c3a3dc,1603.5497,4.2474594,1597881600000,yFuc3cHWzI,
0ae15eb6-2e06-4388-810c-e2cd20be9df4.extra_data.json,,0.0,705237,com.sec.android.app.shealth,1603058401378,1602972000744,0ae15eb6-2e06-4388-810c-e2cd20be9df4,1591.5887,47.396484,1602979200000,yFuc3cHWzI,
3d9f208c-300d-4544-b0cd-b501692a54ca.extra_data.json,,0.0,10005,com.sec.android.app.shealth,1596066323709,1595981131348,3d9f208c-300d-4544-b0cd-b501692a54ca,1604.5011,0.5356808,1595980800000,yFuc3cHWzI,
664fc5a9-467e-4db4-8268-a85ffb4e245e.extra_data.json,,0.0,195693,com.sec.android.app.shealth,1598479202314,1598392803001,664fc5a9-467e-4db4-8268-a85ffb4e245e,1601.0524,16.692734,1598400000000,yFuc3cHWzI,
bfa1d9f6-3355-4f10-8e37-ddc2e9a7cd49.extra_data.json,,0.0,120592,com.sec.android.app.shealth,1592604001024,1592517600993,bfa1d9f6-3355-4f10-8e37-ddc2e9a7cd49,1602.4473,7.7327323,1592524800000,yFuc3cHWzI,
002b4631-820b-4617-9779-bf3026962208.extra_data.json,,0.0,170618,com.sec.android.app.shealth,1595628000522,1595542666020,002b4631-820b-4617-9779-bf3026962208,1601.5182,10.158577,1595548800000,yFuc3cHWzI,
707f5cd6-b8e5-4e2d-8616-292d88a26967.extra_data.json,,0.0,252120,com.sec.android.app.shealth,1604271600825,1604185201790,707f5cd6-b8e5-4e2d-8616-292d88a26967,1600.0044,17.867958,1604188800000,yFuc3cHWzI,
1e3b1b9d-15ae-461d-b1dd-b445b0250c5b.extra_data.json,,0.0,155141,com.sec.android.app.shealth,1598997600861,1598911200713,1e3b1b9d-15ae-461d-b1dd-b445b0250c5b,1601.8055,11.533264,1598918400000,yFuc3cHWzI,
05a926be-3fcb-4137-ae0c-09a6913bd6d8.extra_data.json,,0.0,6990979,com.sec.android.app.shealth,1603576800819,1603490400787,05a926be-3fcb-4137-ae0c-09a6913bd6d8,1474.8452,504.6371,1603497600000,yFuc3cHWzI,
64bb132c-9b7f-45ac-97ae-ee9948c485e5.extra_data.json,,0.0,86708,com.sec.android.app.shealth,1596578405058,1596492000416,64bb132c-9b7f-45ac-97ae-ee9948c485e5,1603.0767,6.6763,1596499200000,yFuc3cHWzI,
4c833db8-621c-4ae9-8d1f-78b36bd194df.extra_data.json,,0.0,44420,com.sec.android.app.shealth,1596146400824,1596066323395,4c833db8-621c-4ae9-8d1f-78b36bd194df,1603.862,3.4094582,1596067200000,yFuc3cHWzI,
279d5492-8542-4589-93e0-c37771c62c42.extra_data.json,,0.0,322948,com.sec.android.app.shealth,1599516000824,1599429600635,279d5492-8542-4589-93e0-c37771c62c42,1598.689,24.025558,1599436800000,yFuc3cHWzI,
7db7732d-a68a-4827-9327-771ee66248a1.extra_data.json,,0.0,1263203,com.sec.android.app.shealth,1604098801875,1604012407085,7db7732d-a68a-4827-9327-771ee66248a1,1581.2258,76.33743,1604016000000,yFuc3cHWzI,
f01eff49-d2aa-4f44-b49d-baabdc04b5e5.extra_data.json,,0.0,515444,com.sec.android.app.shealth,1604790002947,1604703602911,f01eff49-d2aa-4f44-b49d-baabdc04b5e5,1595.1138,35.15826,1604707200000,yFuc3cHWzI,
1c334d6c-0793-494c-a11e-bca451fff5f3.extra_data.json,,0.0,352567,com.sec.android.app.shealth,1600034400538,1599948000609,1c334d6c-0793-494c-a11e-bca451fff5f3,1598.1388,22.745712,1599955200000,yFuc3cHWzI,
68b139b6-7fed-424f-abfb-40358a640790.extra_data.json,,0.0,322557,com.sec.android.app.shealth,1597097825306,1597010401384,68b139b6-7fed-424f-abfb-40358a640790,1598.6962,20.68902,1597017600000,yFuc3cHWzI,
e4c8143a-4e32-4693-b0fc-a721ecc06f4f.extra_data.json,,0.0,115124,com.sec.android.app.shealth,1596664801030,1596578404859,e4c8143a-4e32-4693-b0fc-a721ecc06f4f,1602.5488,7.7607455,1596585600000,yFuc3cHWzI,
4a165d94-7dfc-46fb-9a07-f16a94bc7ad7.extra_data.json,,0.0,464878,com.sec.android.app.shealth,1604617201638,1604530800740,4a165d94-7dfc-46fb-9a07-f16a94bc7ad7,1596.0529,36.506485,1604534400000,yFuc3cHWzI,
7fb0399a-2676-4d46-a7c1-b990f5ba2f9d.extra_data.json,,0.0,115655,com.sec.android.app.shealth,1600552801322,1600466401145,7fb0399a-2676-4d46-a7c1-b990f5ba2f9d,1602.539,8.28125,1600473600000,yFuc3cHWzI,
81f12eff-2870-4b8d-ab79-01670deb4b34.extra_data.json,,0.0,226244,com.sec.android.app.shealth,1597615204434,1597528800888,81f12eff-2870-4b8d-ab79-01670deb4b34,1600.4851,15.009041,1597536000000,yFuc3cHWzI,
a861b555-2cd2-4340-991a-d80cabb08bda.extra_data.json,,0.0,287465,com.sec.android.app.shealth,1605308403268,1605222002390,a861b555-2cd2-4340-991a-d80cabb08bda,1599.348,20.892416,1605225600000,yFuc3cHWzI,
b88a5ec4-df8d-42f6-92a0-d4355b444ce4.extra_data.json,,0.0,50558,com.sec.android.app.shealth,1597183200751,1597097824982,b88a5ec4-df8d-42f6-92a0-d4355b444ce4,1603.7479,3.4179916,1597104000000,yFuc3cHWzI,
f4543ede-ad45-40a5-adee-ef2ad1c475b7.extra_data.json,,0.0,201300,com.sec.android.app.shealth,1593122401068,1593036001571,f4543ede-ad45-40a5-adee-ef2ad1c475b7,1600.9484,12.395737,1593043200000,yFuc3cHWzI,
65ab8974-8fca-4303-8eef-45df2858fa46.extra_data.json,,0.0,258660,com.sec.android.app.shealth,1605826800768,1605740400738,65ab8974-8fca-4303-8eef-45df2858fa46,1599.883,15.776685,1605744000000,yFuc3cHWzI,
ffeb95a7-c9b8-4401-a42a-81db30f37bb2.extra_data.json,,0.0,147939,com.sec.android.app.shealth,1598133600793,1598047200902,ffeb95a7-c9b8-4401-a42a-81db30f37bb2,1601.9393,9.040451,1598054400000,yFuc3cHWzI,
0a158ded-8973-4826-8c05-99f867959646.extra_data.json,,0.0,45222,com.sec.android.app.shealth,1597701603961,1597615204121,0a158ded-8973-4826-8c05-99f867959646,1603.847,3.1286201,1597622400000,yFuc3cHWzI,
d4c446b6-9f61-4f01-8e3e-849be4778931.extra_data.json,,0.0,8004,com.sec.android.app.shealth,1605135620278,1605049204247,d4c446b6-9f61-4f01-8e3e-849be4778931,1604.5383,0.42011568,1605052800000,yFuc3cHWzI,
