id,create_time,distance,step_count,day_time,speed,active_time,update_time,walk_step_count,calorie,run_step_count,healthy_step
411,2020-04-12 22:00:02.153,549.2815,603,1586649600000,4.4683495,271864,2020-04-12 22:00:02.153,535,29.082855,68,0
412,2020-08-26 22:00:02.956,301.96606,303,1598400000000,4.5751805,139065,2020-08-26 22:00:02.956,279,16.692734,24,0
413,2020-07-29 00:05:31.752,61.36841,75,1595894400000,2.2106962,31551,2020-07-29 00:05:31.752,75,2.7450066,0,0
414,2020-04-15 07:54:08.157,922.41254,997,1586908800000,2.044403,451189,2020-04-15 20:20:00.765,844,49.37331,153,0
415,2020-04-15 22:00:01.788,922.41254,997,1586908800000,4.8210874,451168,2020-04-15 22:00:01.788,844,49.37331,153,0
416,2020-04-18 09:15:01.561,390.9325,441,1587168000000,1.9199836,203612,2020-04-18 20:01:14.301,406,19.604202,35,0
417,2020-07-31 22:00:01.795,915.6572,1064,1596153600000,4.0142117,503379,2020-07-31 22:00:01.795,1009,44.47185,55,0
418,2020-08-29 22:00:01.878,471.67065,506,1598659200000,3.6100664,218962,2020-08-29 22:00:01.878,443,24.616165,63,0
419,2020-06-22 10:59:08.353,2364.3228,3004,1592784000000,1.5710548,1504926,2020-06-22 21:31:01.034,2968,107.01284,36,0
420,2020-09-01 22:00:01.493,226.05273,239,1598918400000,6.0049434,102629,2020-09-01 22:00:01.493,223,11.533264,16,0
421,2020-06-14 22:25:54.386,69.15236,69,1592179200000,1.9313856,35804,2020-06-15 16:52:34.020,66,3.663186,3,0
422,2020-04-18 22:00:01.743,390.9325,441,1587168000000,5.7084694,203603,2020-04-18 22:00:01.743,406,19.604202,35,0
423,2020-04-21 08:47:34.665,183.66852,210,1587427200000,1.9637498,93529,2020-04-21 20:30:10.576,195,9.310562,15,0
424,2020-08-03 22:00:00.844,149.6792,165,1596412800000,2.4348085,93086,2020-08-03 22:00:00.844,163,7.706375,2,0
425,2020-04-21 22:00:01.948,183.66852,210,1587427200000,4.8953924,93523,2020-04-21 22:00:01.948,195,9.310562,15,0
426,2020-06-25 07:40:13.893,258.21033,303,1593043200000,1.6543857,156076,2020-06-25 21:23:40.998,300,12.395737,3,0
427,2020-06-18 08:44:26.684,67.75169,75,1592438400000,1.6882594,40131,2020-06-18 21:06:06.933,69,3.6916773,6,0
428,2020-08-06 22:03:49.821,30.61473,34,1596672000000,2.1600084,14173,2020-08-06 22:03:49.821,22,1.6836886,12,0
429,2020-04-24 15:28:37.346,190.10876,236,1587686400000,1.6559497,114803,2020-04-24 20:25:56.940,229,8.906822,7,0
430,2020-04-24 22:00:01.387,190.10876,236,1587686400000,2.7136025,114796,2020-04-24 22:00:01.387,229,8.906822,7,0
431,2020-06-28 08:28:55.135,702.37683,776,1593302400000,2.028715,346217,2020-06-28 21:27:22.311,699,35.529785,77,0
432,2020-08-09 22:00:02.675,148.19351,177,1596931200000,2.031395,85375,2020-08-09 22:00:02.675,171,7.334917,6,0
433,2020-06-21 13:24:32.388,144.3287,166,1592697600000,1.6835303,85729,2020-06-21 18:58:15.548,145,7.3058167,21,0
434,2020-09-04 22:00:06.324,627.08655,723,1599177600000,3.1255724,332152,2020-09-04 22:00:06.324,656,31.892612,67,0
435,2020-04-27 22:00:01.625,356.60718,407,1587945600000,3.825232,180562,2020-04-27 22:00:01.625,363,18.36013,44,0
436,2020-04-27 10:53:50.024,356.60718,407,1587945600000,1.9749129,180568,2020-04-27 21:10:53.852,363,18.36013,44,0
437,2020-09-07 22:00:01.681,464.038,511,1599436800000,3.8234627,235391,2020-09-07 22:00:01.681,444,24.025558,67,0
438,2020-08-12 22:00:01.566,259.28128,302,1597190400000,2.8105645,125576,2020-08-12 22:00:01.566,275,12.73804,27,0
439,2020-07-01 10:25:47.577,200.55518,243,1593561600000,1.5978185,125518,2020-07-01 19:16:20.640,237,9.625046,6,0
440,2020-09-10 22:00:00.904,25.499176,25,1599696000000,3.6653225,8772,2020-09-10 22:00:00.904,24,1.4537058,1,0
441,2020-04-30 22:00:01.562,317.37894,323,1588204800000,4.0970483,157051,2020-04-30 22:00:01.562,269,17.097029,54,0
442,2020-06-24 08:30:17.801,572.1795,641,1592956800000,1.8321851,312293,2020-06-24 21:34:02.564,597,29.740063,44,0
443,2020-04-30 11:55:28.798,317.37894,323,1588204800000,2.0207906,157056,2020-04-30 20:15:40.584,269,17.097029,54,0
444,2020-09-13 22:00:00.841,463.25317,547,1599955200000,2.2725282,261736,2020-09-13 22:00:00.841,501,22.745712,46,0
445,2020-08-15 22:00:01.198,84.287415,92,1597449600000,2.7369826,40581,2020-08-15 22:00:01.198,87,4.1834183,5,0
446,2020-07-04 08:41:59.723,2120.8384,2602,1593820800000,1.5521469,1366390,2020-07-04 19:18:17.423,2514,100.17253,88,0
447,2020-05-03 22:00:01.486,441.7236,534,1588464000000,4.981831,252708,2020-05-03 22:00:01.486,519,20.447021,15,0
448,2020-09-16 22:00:04.949,25.896484,33,1600214400000,1.6931992,16950,2020-09-16 22:00:04.949,33,1.1478271,0,0
449,2020-06-26 22:00:10.477,79.829346,82,1593216000000,2.4731157,32278,2020-06-27 21:16:06.244,77,4.063301,5,0
450,2020-08-18 22:00:01.588,125.90344,144,1597708800000,3.1626136,64455,2020-08-18 22:00:01.588,122,6.405792,22,0
451,2020-05-03 09:30:53.438,441.7236,534,1588464000000,1.7478789,252719,2020-05-03 18:57:21.629,519,20.447021,15,0
452,2020-09-19 22:00:01.908,156.60938,179,1600473600000,4.059688,86332,2020-09-19 22:00:01.908,165,8.28125,14,0
453,2020-05-06 22:00:00.923,236.8695,285,1588723200000,3.6616242,133977,2020-05-06 22:00:00.923,274,11.240944,11,0
454,2020-09-22 22:00:01.515,367.5703,405,1600732800000,6.4131656,178535,2020-09-22 22:00:01.515,340,18.656372,65,0
455,2020-07-07 08:22:12.710,249.32812,297,1594080000000,1.8051207,138122,2020-07-07 17:49:04.840,268,12.2969055,29,0
456,2020-06-30 08:28:17.040,523.37354,624,1593475200000,1.8950392,276180,2020-06-30 21:34:08.555,605,24.39476,19,0
457,2020-08-21 22:00:02.031,124.28076,147,1597968000000,1.9577321,92707,2020-08-21 22:00:02.031,147,5.984276,0,0
458,2020-09-25 22:00:02.002,5139.129,6281,1600992000000,4.485035,2932514,2020-09-25 22:00:02.002,6044,235.03662,237,0
459,2020-05-06 07:44:15.031,236.8695,285,1588723200000,1.7678983,133983,2020-05-06 21:26:33.110,274,11.240944,11,0
460,2020-05-09 22:00:01.597,306.64453,360,1588982400000,4.6326833,164211,2020-05-09 22:00:01.597,352,14.996079,8,0
461,2020-09-28 22:00:01.121,6585.5312,8361,1601251200000,2.5034194,4189012,2020-09-28 22:00:01.121,8279,296.6399,82,0
462,2020-08-24 22:00:01.568,41.64453,48,1598227200000,1.9301519,23218,2020-08-24 22:00:01.568,48,2.0672073,0,0
463,2020-07-03 10:00:08.292,598.3633,720,1593734400000,1.789417,334390,2020-07-03 20:55:07.087,713,27.925385,7,0
464,2020-07-10 16:36:20.549,1949.4912,2255,1594339200000,1.7186042,1134345,2020-07-10 20:35:01.892,1989,97.476135,266,0
465,2020-10-01 22:00:01.045,85.96137,93,1601510400000,3.6852489,45410,2020-10-01 22:00:01.045,90,4.6420465,3,0
466,2020-05-12 22:00:01.229,782.6643,888,1589241600000,4.596667,385813,2020-05-12 22:00:01.229,818,37.96794,70,0
467,2020-10-04 22:00:01.075,679.7378,815,1601769600000,3.80167,393220,2020-10-04 22:00:01.075,772,32.865112,43,0
468,2020-08-27 22:00:02.102,327.51416,341,1598486400000,3.0918553,140580,2020-08-27 22:00:02.102,225,18.787811,116,0
469,2020-05-15 22:00:01.783,205.07082,243,1589500800000,2.498576,122251,2020-05-15 22:00:01.783,214,10.357899,29,0
470,2020-07-06 08:33:23.817,1816.0605,2226,1593993600000,1.6733224,1085302,2020-07-06 21:03:19.869,2157,83.42212,69,0
471,2020-10-07 22:00:01.373,40.575195,48,1602028800000,1.8476168,25808,2020-10-07 22:00:01.373,45,1.9986572,3,0
472,2020-07-13 08:36:27.029,576.1261,650,1594598400000,1.9821607,290655,2020-07-13 21:45:30.237,631,28.855812,19,0
473,2020-08-30 22:53:48.007,3280.2812,3897,1598745600000,5.574714,1855199,2020-08-30 22:53:48.007,3716,155.51428,181,0
474,2020-05-08 22:55:38.350,306.64453,360,1588982400000,1.867279,164219,2020-05-09 20:49:17.299,352,14.996079,8,0
475,2020-10-10 22:00:02.123,7861.923,9757,1602288000000,5.5116887,4831757,2020-10-10 22:00:02.123,9447,362.67468,310,0
476,2020-05-18 22:00:22.376,539.3566,610,1589760000000,6.9444447,274167,2020-05-18 22:00:22.376,562,26.841917,48,0
477,2020-10-13 22:00:03.139,5028.2227,6303,1602547200000,3.2091458,3067464,2020-10-13 22:00:03.139,6153,228.04333,150,0
478,2020-09-02 22:00:01.954,700.41504,853,1599004800000,2.8962715,435641,2020-09-02 22:00:01.954,833,32.78006,20,0
479,2020-07-16 08:46:41.134,1066.823,1244,1594857600000,1.7129397,622802,2020-07-16 21:36:31.912,1181,50.944878,63,0
480,2020-10-16 22:00:17.137,144.6914,174,1602806400000,3.051891,76862,2020-10-16 22:00:17.137,171,6.4178467,3,0
481,2020-05-12 10:17:21.573,782.6643,888,1589241600000,2.028502,385833,2020-05-12 21:52:40.914,818,37.96794,70,0
482,2020-05-21 22:00:01.866,528.9401,639,1590019200000,5.6079884,295412,2020-05-21 22:00:01.866,611,24.951614,28,0
483,2020-07-09 14:49:00.947,1869.9551,2242,1594252800000,1.5924263,1174280,2020-07-09 15:40:00.796,2073,90.29962,169,0
484,2020-10-19 22:00:02.125,5026.5957,6307,1603065600000,4.780815,3116241,2020-10-19 22:00:02.125,6145,228.6372,162,0
485,2020-05-24 22:00:02.002,2263.6714,2130,1590278400000,3.9940999,825133,2020-05-24 22:00:02.002,385,153.65492,1745,0
486,2020-05-15 18:21:03.268,205.07082,243,1589500800000,1.6774065,122254,2020-05-15 20:05:33.296,214,10.357899,29,0
487,2020-07-18 22:20:57.226,1728.5564,2018,1595116800000,1.7665467,978494,2020-07-19 20:48:30.994,1922,84.08649,96,0
488,2020-10-22 22:00:02.265,5628.319,7074,1603324800000,5.048969,3418748,2020-10-22 22:00:02.265,6896,255.34274,178,0
489,2020-07-12 07:03:16.592,722.3585,815,1594512000000,1.9329166,373714,2020-07-12 21:38:42.767,749,37.385185,66,0
490,2020-05-18 07:42:06.884,539.3566,610,1589760000000,1.9671481,274182,2020-05-18 20:54:04.841,562,26.841917,48,0
491,2020-05-27 22:00:01.424,244.42151,267,1590537600000,4.012263,126872,2020-05-27 22:00:01.424,237,13.039172,30,0
492,2020-10-25 23:00:02.276,314.56073,312,1603584000000,5.0655074,132264,2020-10-25 23:00:02.276,272,17.630222,40,0
493,2020-05-21 09:25:03.733,528.9401,639,1590019200000,1.79044,295424,2020-05-21 20:43:25.854,611,24.951614,28,0
494,2020-05-30 22:00:01.832,341.56305,379,1590796800000,3.4722223,192397,2020-05-30 22:00:01.832,307,17.933706,72,0
495,2020-07-22 08:05:32.378,156.89868,181,1595376000000,1.977965,79323,2020-07-22 19:48:00.568,173,7.5548596,8,0
496,2020-07-14 22:22:32.364,368.0039,439,1594771200000,1.7897058,205622,2020-07-15 18:41:55.057,434,17.192337,5,0
497,2020-05-24 07:59:05.385,2263.6714,2130,1590278400000,2.7433596,825145,2020-05-24 15:34:41.928,385,153.65492,1745,0
498,2020-10-28 23:00:02.523,6785.169,8394,1603843200000,4.7373495,4323604,2020-10-28 23:00:02.523,8092,324.9993,302,0
499,2020-06-02 22:00:01.946,381.82916,396,1591056000000,6.9444447,222274,2020-06-02 22:00:01.946,298,21.585728,98,0
500,2020-07-25 09:03:26.387,431.80722,444,1595635200000,2.0601208,209602,2020-07-25 18:02:06.605,365,23.180378,79,0
501,2020-07-18 10:16:06.749,206.03638,229,1595030400000,1.845597,111636,2020-07-18 20:41:30.511,216,10.179825,13,0
502,2020-10-31 23:00:02.909,397.5359,433,1604102400000,4.611416,219370,2020-10-31 23:00:02.909,415,21.004635,18,0
503,2020-07-28 10:10:06.629,61.36841,75,1595894400000,1.9449193,31553,2020-07-28 10:20:36.537,75,2.7450066,0,0
504,2020-06-05 22:00:01.629,381.75092,462,1591315200000,2.7832406,226342,2020-06-05 22:00:01.629,440,18.23582,22,0
505,2020-05-27 12:46:13.103,244.42151,267,1590537600000,1.9263927,126880,2020-05-27 21:29:10.058,237,13.039172,30,0
506,2020-07-31 07:29:56.102,915.6572,1064,1596153600000,1.8189415,503401,2020-07-31 17:48:30.718,1009,44.47185,55,0
507,2020-06-08 22:00:01.811,180.65967,201,1591574400000,6.5627007,85595,2020-06-08 22:00:01.811,183,8.868955,18,0
508,2020-07-21 10:16:18.713,521.87756,646,1595289600000,1.6431167,317614,2020-07-21 18:41:26.212,635,25.001068,11,0
509,2020-08-02 22:09:19.644,149.6792,165,1596412800000,1.6078856,93090,2020-08-03 21:55:46.985,163,7.706375,2,0
510,2020-05-30 08:58:20.502,341.56305,379,1590796800000,1.7752501,192402,2020-05-30 18:08:48.676,307,17.933706,72,0
511,2020-11-03 23:00:02.104,164.2028,179,1604361600000,2.406821,79112,2020-11-03 23:00:02.104,154,8.34172,25,0
512,2020-06-11 22:00:01.690,273.2639,248,1591833600000,3.6650314,109869,2020-06-11 22:00:01.690,179,15.639431,69,0
513,2020-08-06 08:12:45.216,30.61473,34,1596672000000,2.1600084,14173,2020-08-06 08:12:45.216,22,1.6836886,12,0
514,2020-07-24 07:29:26.139,217.0768,257,1595548800000,1.5890907,136604,2020-07-24 09:31:08.080,254,10.158577,3,0
515,2020-06-02 10:35:01.567,381.82916,396,1591056000000,1.7177608,222283,2020-06-02 15:17:02.139,298,21.585728,98,0
516,2020-11-06 23:00:04.037,431.04602,467,1604620800000,5.0857334,221422,2020-11-06 23:00:04.037,412,22.51979,55,0
517,2020-09-05 22:00:01.575,357.14062,399,1599264000000,6.9444447,181384,2020-09-05 22:00:01.575,373,18.363129,26,0
518,2020-06-14 22:00:01.905,180.89447,223,1592092800000,2.5516813,103601,2020-06-14 22:00:01.905,222,8.193758,1,0
519,2020-09-08 22:00:01.404,159.20883,182,1599523200000,2.4604013,77877,2020-09-08 22:00:01.404,153,8.232906,29,0
520,2020-11-09 23:00:01.821,731.5282,842,1604880000000,3.235931,366816,2020-11-09 23:00:01.821,781,34.936203,61,0
521,2020-06-17 22:00:01.476,165.61574,207,1592352000000,2.0065866,111846,2020-06-17 22:00:01.476,207,7.6711164,0,0
522,2020-08-09 14:32:27.923,148.19351,177,1596931200000,1.735726,85378,2020-08-09 20:08:16.778,171,7.334917,6,0
523,2020-11-12 23:00:03.564,176.59387,202,1605139200000,3.565234,91582,2020-11-12 23:00:03.564,188,8.638141,14,0
524,2020-08-11 22:40:21.022,259.28128,302,1597190400000,2.0646071,125583,2020-08-12 21:56:22.207,275,12.73804,27,0
525,2020-06-05 10:01:29.050,381.75092,462,1591315200000,1.6865311,226352,2020-06-05 20:07:00.934,440,18.23582,22,0
526,2020-06-20 22:00:05.460,240.2714,280,1592611200000,3.1406689,143442,2020-06-20 22:00:05.460,256,12.3720045,24,0
527,2020-07-26 22:48:35.975,46.64215,51,1595808000000,1.4141238,32983,2020-07-27 10:47:39.077,51,2.4294682,0,0
528,2020-09-11 22:00:06.575,279.92245,327,1599782400000,3.1122305,146461,2020-09-11 22:00:06.575,283,13.994312,44,0
529,2020-06-08 12:37:59.813,180.65967,201,1591574400000,2.1104827,85601,2020-06-08 20:12:38.579,183,8.868955,18,0
530,2020-06-23 22:00:06.155,669.658,745,1592870400000,6.7083354,328703,2020-06-23 22:00:06.155,642,34.66538,103,0
531,2020-07-30 10:24:04.113,66.17316,71,1596067200000,2.2069802,29983,2020-07-30 10:30:01.636,60,3.4094582,11,0
532,2020-08-14 22:20:43.121,84.287415,92,1597449600000,2.0768485,40584,2020-08-15 20:49:26.315,87,4.1834183,5,0
533,2020-11-15 23:00:01.701,432.79456,436,1605398400000,5.2083335,237722,2020-11-15 23:00:01.701,380,23.20083,56,0
534,2020-06-26 22:00:02.288,239.50562,279,1593129600000,3.1806014,117458,2020-06-26 22:00:02.288,260,11.177986,19,0
535,2020-09-14 22:00:01.480,16081.807,19291,1600041600000,4.054181,9155508,2020-09-14 22:00:01.480,17004,784.44354,2287,0
536,2020-08-17 22:07:29.612,125.90344,144,1597708800000,1.9531744,64460,2020-08-18 21:32:41.707,122,6.405792,22,0
537,2020-11-18 23:00:02.095,194.90352,213,1605657600000,5.2788315,96836,2020-11-18 23:00:02.095,176,10.273507,37,0
538,2020-06-29 22:00:02.463,41.73242,51,1593388800000,2.7098958,23053,2020-06-29 22:00:02.463,50,1.871727,1,0
539,2020-09-17 22:00:01.711,88.25195,90,1600300800000,3.4530559,38241,2020-09-17 22:00:01.711,71,5.053955,19,0
540,2020-08-01 22:24:12.235,1568.3718,1805,1596326400000,1.9188033,817369,2020-08-02 22:00:01.445,1661,76.18721,144,0
541,2020-06-11 07:24:59.244,273.2639,248,1591833600000,2.4870527,109874,2020-06-11 19:11:49.830,179,15.639431,69,0
542,2020-09-20 22:00:01.152,804.5156,943,1600560000000,3.5200825,455887,2020-09-20 22:00:01.152,887,39.844604,56,0
543,2020-11-21 23:00:01.728,662.25134,711,1605916800000,5.485969,362185,2020-11-21 23:00:01.728,623,34.449455,88,0
544,2020-07-02 22:00:02.176,366.33325,428,1593648000000,3.0960066,213856,2020-07-02 22:00:02.176,397,18.092178,31,0
545,2020-09-23 22:00:01.960,405.25586,453,1600819200000,4.285764,200449,2020-09-23 22:00:01.960,392,21.012695,61,0
546,2020-08-20 22:20:29.906,124.28076,147,1597968000000,1.3405257,92710,2020-08-21 19:53:50.260,147,5.984276,0,0
547,2020-06-14 08:18:26.736,180.89447,223,1592092800000,1.7459917,103605,2020-06-14 19:07:35.350,222,8.193758,1,0
548,2020-08-05 08:36:29.964,156.42445,173,1596585600000,1.7734988,88201,2020-08-05 19:37:09.799,172,7.7607455,1,0
549,2020-11-24 23:00:01.606,83.39424,90,1606176000000,2.341486,40616,2020-11-24 23:00:01.606,71,4.6709623,19,0
550,2020-09-26 22:00:02.415,2817.1836,3259,1601078400000,3.535985,1432298,2020-09-26 22:00:02.415,2631,143.26978,628,0
551,2020-08-07 22:01:10.144,98.5148,119,1596844800000,1.7371382,56710,2020-08-08 20:57:47.858,117,4.6698275,2,0
552,2020-11-27 23:00:01.904,655.8557,657,1606435200000,6.9444447,285903,2020-11-27 23:00:01.904,500,36.303394,157,0
553,2020-07-05 22:00:01.772,378.92725,456,1593907200000,2.703745,210452,2020-07-05 22:00:01.772,434,17.71286,22,0
554,2020-06-17 12:36:54.277,165.61574,207,1592352000000,1.4807044,111849,2020-06-17 18:39:44.232,207,7.6711164,0,0
555,2020-09-29 22:00:04.135,13193.578,15791,1601337600000,5.2670836,7710288,2020-09-29 22:00:04.135,13838,653.60254,1953,0
556,2020-08-24 06:47:25.652,41.64453,48,1598227200000,1.7935253,23219,2020-08-24 21:36:54.775,48,2.0672073,0,0
557,2020-07-08 22:00:01.883,292.7041,305,1594166400000,3.5469627,127786,2020-07-08 22:00:01.883,230,15.943848,75,0
558,2020-07-11 22:00:02.337,505.6095,612,1594425600000,2.3501444,295260,2020-07-11 22:00:02.337,565,24.141588,47,0
559,2020-08-10 22:19:23.673,64.803345,77,1597104000000,1.4916133,43445,2020-08-11 21:29:21.270,74,3.4179916,3,0
560,2020-11-30 23:00:02.374,32.143566,39,1606694400000,2.360354,16060,2020-11-30 23:00:02.374,39,1.3674492,0,0
561,2020-07-14 22:00:01.893,133.78613,151,1594684800000,2.7174058,69117,2020-07-14 22:00:01.893,140,6.9680405,11,0
562,2020-08-26 22:03:41.061,327.51416,341,1598486400000,2.329607,140587,2020-08-27 11:27:08.255,225,18.787811,116,0
563,2020-10-02 22:00:01.327,88.451416,84,1601596800000,4.765248,34139,2020-10-02 22:00:01.327,70,5.0395527,14,0
564,2020-08-14 07:34:43.555,148.81854,161,1597363200000,1.7467523,85197,2020-08-14 20:46:09.574,160,7.480486,1,0
565,2020-12-03 23:00:01.741,114.49204,123,1606953600000,2.7249367,66183,2020-12-03 23:00:01.741,109,6.278817,14,0
566,2020-07-17 22:00:01.779,190.87622,217,1594944000000,6.9444447,104014,2020-07-17 22:00:01.779,210,9.230057,7,0
567,2020-06-20 07:26:01.221,240.2714,280,1592611200000,1.6749642,143448,2020-06-20 19:33:06.242,256,12.3720045,24,0
568,2020-08-30 07:20:55.783,3280.2812,3897,1598745600000,1.7681068,1855250,2020-08-30 19:14:04.122,3716,155.51428,181,0
569,2020-07-20 22:00:01.452,275.47504,342,1595203200000,2.8347154,159471,2020-07-20 22:00:01.452,332,12.92181,10,0
570,2020-12-07 23:00:02.000,128.2297,130,1607299200000,6.1527247,66483,2020-12-07 23:00:02.000,117,7.3094563,13,0
571,2020-06-22 22:06:12.621,669.658,745,1592870400000,2.0372057,328714,2020-06-23 18:33:26.284,642,34.66538,103,0
572,2020-08-16 22:04:18.536,61.050537,69,1597622400000,2.0567918,29682,2020-08-17 13:17:37.100,66,3.1286201,3,0
573,2020-07-23 22:17:46.388,112.42198,122,1595462400000,2.8238091,56769,2020-07-23 22:17:46.388,105,6.3438773,17,0
574,2020-12-10 06:24:20.803,5252.0366,6496,1607558400000,1.6341225,3213980,2020-12-10 22:14:42.137,6153,245.31377,343,0
575,2020-09-02 07:37:01.284,700.41504,853,1599004800000,1.6077116,435659,2020-09-02 19:54:16.311,833,32.78006,20,0
576,2020-06-26 09:52:41.163,239.50562,279,1593129600000,2.0389183,117466,2020-06-26 20:09:21.970,260,11.177986,19,0
577,2020-07-26 22:00:02.355,22.5159,28,1595721600000,1.9248201,16492,2020-07-26 22:00:02.355,28,0.9709854,0,0
578,2020-10-05 22:00:03.191,3996.7007,5005,1601856000000,3.8951569,2471512,2020-10-05 22:00:03.191,4915,181.61554,90,0
579,2020-07-29 23:45:23.973,11.066895,15,1595980800000,1.3157825,8410,2020-07-29 23:45:23.973,15,0.5356808,0,0
580,2020-08-19 22:16:47.241,82.32056,93,1597881600000,2.0339637,40472,2020-08-20 16:06:47.325,90,4.2474594,3,0
581,2020-06-29 16:15:19.780,41.73242,51,1593388800000,1.8102376,23053,2020-06-29 16:23:01.666,50,1.871727,1,0
582,2020-08-01 22:00:02.437,583.6262,666,1596240000000,3.020069,309677,2020-08-01 22:00:02.437,652,28.035835,14,0
583,2020-10-08 22:00:01.675,1878.4912,2380,1602115200000,3.4628386,1197931,2020-10-08 22:00:01.675,2367,85.20117,13,0
584,2020-12-10 23:00:01.807,5252.0366,6496,1607558400000,6.9444447,3213949,2020-12-10 23:00:01.807,6153,245.31377,343,0
585,2020-07-02 09:28:12.536,366.33325,428,1593648000000,1.7128896,213868,2020-07-02 18:19:20.166,397,18.092178,31,0
586,2020-08-04 22:00:05.326,130.14038,134,1596499200000,3.7683995,55847,2020-08-04 22:00:05.326,124,6.6763,10,0
587,2020-10-11 22:00:01.889,1066.7466,1250,1602374400000,6.9444447,666775,2020-10-11 22:00:01.889,1184,53.388756,66,0
588,2020-08-07 22:00:05.216,121.328125,140,1596758400000,2.5095704,67667,2020-08-07 22:00:05.216,137,6.094349,3,0
589,2020-12-11 07:00:53.466,88.09509,94,1607644800000,2.0780993,42392,2020-12-11 16:57:16.887,81,4.682332,13,0
590,2020-07-05 08:35:49.408,378.92725,456,1593907200000,1.8004609,210461,2020-07-05 20:46:05.077,434,17.71286,22,0
591,2020-08-22 22:27:31.724,310.95667,356,1598140800000,1.870449,166247,2020-08-23 21:56:40.761,325,15.554161,31,0
592,2020-12-11 23:04:11.338,88.09509,94,1607644800000,2.8540208,42388,2020-12-11 23:04:11.338,81,4.682332,13,0
593,2020-10-14 22:00:01.575,1255.4863,1563,1602633600000,2.4322398,764739,2020-10-14 22:00:01.575,1528,56.286804,35,0
594,2020-08-10 22:17:05.703,426.2475,492,1597017600000,2.6253345,225307,2020-08-10 22:17:05.703,471,20.68902,21,0
595,2020-07-08 15:59:19.798,292.7041,305,1594166400000,2.2904773,127791,2020-07-08 21:03:55.206,230,15.943848,75,0
596,2020-08-26 08:08:34.417,301.96606,303,1598400000000,2.1712165,139076,2020-08-26 20:26:16.828,279,16.692734,24,0
597,2020-09-04 22:02:13.020,357.14062,399,1599264000000,1.9688488,181395,2020-09-05 21:59:08.207,373,18.363129,26,0
598,2020-10-17 22:00:07.260,6090.964,7341,1602892800000,6.0125723,3449209,2020-10-17 22:00:07.260,6845,286.5207,496,0
599,2020-08-13 22:07:02.796,244.07571,259,1597276800000,3.8334415,110186,2020-08-13 22:07:02.796,217,13.456229,42,0
600,2020-07-10 23:45:32.765,505.6095,612,1594425600000,1.7123607,295270,2020-07-11 21:19:01.334,565,24.141588,47,0
601,2020-08-28 22:14:47.980,471.67065,506,1598659200000,2.1540205,218972,2020-08-29 18:33:31.586,443,24.616165,63,0
602,2020-12-12 06:08:59.337,5811.5806,7331,1607731200000,1.5655361,3712198,2020-12-12 15:43:44.731,7227,265.97525,104,0
603,2020-10-20 22:00:01.690,1965.3535,2424,1603152000000,2.9485831,1238525,2020-10-20 22:00:01.690,2335,91.43762,89,0
604,2020-08-16 22:00:04.831,301.89435,344,1597536000000,2.8938744,159798,2020-08-16 22:00:04.831,332,15.009041,12,0
605,2020-09-08 08:09:17.077,159.20883,182,1599523200000,2.044242,77881,2020-09-08 10:51:39.311,153,8.232906,29,0
606,2020-07-14 09:08:55.177,133.78613,151,1594684800000,1.9354701,69123,2020-07-14 19:55:20.518,140,6.9680405,11,0
607,2020-12-12 23:03:55.673,5811.5806,7331,1607731200000,3.2916148,3712150,2020-12-12 23:03:55.673,7227,265.97525,104,0
608,2020-08-31 22:08:20.895,226.05273,239,1598918400000,2.2024708,102635,2020-09-01 20:31:04.239,223,11.533264,16,0
609,2020-08-19 22:00:01.265,119.18103,120,1597795200000,2.456897,80540,2020-08-19 22:00:01.265,120,6.4588013,0,0
610,2020-10-23 22:00:02.126,154.19092,147,1603411200000,5.4346595,54736,2020-10-23 22:00:02.126,133,8.770924,14,0
611,2020-09-11 11:45:46.614,279.92245,327,1599782400000,1.911177,146466,2020-09-11 21:45:50.820,283,13.994312,44,0
612,2020-07-16 22:07:46.831,190.87622,217,1594944000000,1.8349804,104020,2020-07-17 21:46:40.446,210,9.230057,7,0
613,2020-08-22 22:00:01.539,191.77637,225,1598054400000,3.773517,99772,2020-08-22 22:00:01.539,217,9.040451,8,0
614,2020-12-13 13:17:21.778,195.3977,240,1607817600000,1.6966954,115163,2020-12-13 15:01:31.419,229,9.082321,11,0
615,2020-10-26 23:00:02.023,6684.7534,8619,1603670400000,6.9444447,4569813,2020-10-26 23:00:02.023,8539,311.49628,80,0
616,2020-07-19 22:02:25.659,275.47504,342,1595203200000,1.727343,159479,2020-07-20 19:27:33.570,332,12.92181,10,0
617,2020-09-14 05:24:40.436,16081.807,19291,1600041600000,1.7565019,9155587,2020-09-14 18:21:47.643,17004,784.44354,2287,0
618,2020-08-25 22:00:04.031,708.59424,819,1598313600000,4.1115856,403325,2020-08-25 22:00:04.031,750,34.70176,69,0
619,2020-12-13 23:00:01.716,195.3977,240,1607817600000,3.070476,115161,2020-12-13 23:00:01.716,229,9.082321,11,0
620,2020-10-29 23:00:08.361,205.78719,221,1603929600000,5.3236256,111502,2020-10-29 23:00:08.361,213,10.918446,8,0
621,2020-07-23 07:45:14.941,112.42198,122,1595462400000,1.9801548,56774,2020-07-23 10:18:27.038,105,6.3438773,17,0
622,2020-07-25 22:19:04.295,22.5159,28,1595721600000,1.3651904,16492,2020-07-26 18:20:20.731,28,0.9709854,0,0
