create_time,distance,achievement,step_count,recommendation,day_time,speed,deviceuuid,active_time,source_package_name,pkg_name,update_time,walk_step_count,binning_data,datauuid,calorie,run_step_count,source_info,healthy_step
2019-12-15 09:43:26.637,2151.7993,23a6c1ca-2e1c-4886-855a-30e7108732ba.achievement.json,2604,6000,1576368000000,1.7632892,VfS0qUERdZ,1220332,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-15 21:30:54.486,2465,23a6c1ca-2e1c-4886-855a-30e7108732ba.binning_data.json,23a6c1ca-2e1c-4886-855a-30e7108732ba,100.20192,139,23a6c1ca-2e1c-4886-855a-30e7108732ba.source_info.json,0
2019-12-17 08:01:09.414,7695.765,84842776-9737-473f-9e92-121a9e1a85de.achievement.json,9689,6000,1576540800000,1.5889441,VfS0qUERdZ,4843320,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-17 21:42:03.882,9573,84842776-9737-473f-9e92-121a9e1a85de.binning_data.json,84842776-9737-473f-9e92-121a9e1a85de,350.9803,116,84842776-9737-473f-9e92-121a9e1a85de.source_info.json,0
2019-12-12 23:00:05.623,5766.1035,dab5d292-38ec-48ad-ae7a-9e1a69737350.achievement.json,7123,6000,1576108800000,5.2790093,yFuc3cHWzI,3437229,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-12 23:00:05.623,6887,dab5d292-38ec-48ad-ae7a-9e1a69737350.binning_data.json,dab5d292-38ec-48ad-ae7a-9e1a69737350,264.70523,236,,0
2019-12-17 23:00:01.108,7695.765,b2709b4c-89c1-477d-903a-1917e0147cf6.achievement.json,9689,6000,1576540800000,6.519669,yFuc3cHWzI,4843248,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-17 23:00:01.108,9573,b2709b4c-89c1-477d-903a-1917e0147cf6.binning_data.json,b2709b4c-89c1-477d-903a-1917e0147cf6,350.9803,116,,0
2019-12-15 23:00:02.084,2151.7993,2ad0dbda-ff9a-4f03-b4a5-9213828bd803.achievement.json,2604,6000,1576368000000,4.24771,yFuc3cHWzI,1220312,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-15 23:00:02.084,2465,2ad0dbda-ff9a-4f03-b4a5-9213828bd803.binning_data.json,2ad0dbda-ff9a-4f03-b4a5-9213828bd803,100.20192,139,,0
2019-12-18 23:00:02.161,71.65137,0eb5fdfb-7584-4d00-9c0f-3ed0cbce79c8.achievement.json,78,6000,1576627200000,2.925654,yFuc3cHWzI,33958,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-18 23:00:02.161,70,0eb5fdfb-7584-4d00-9c0f-3ed0cbce79c8.binning_data.json,0eb5fdfb-7584-4d00-9c0f-3ed0cbce79c8,3.945984,8,,0
2019-12-18 09:03:23.569,71.65137,a5dd5f65-db66-480f-9211-b7658e7f2453.achievement.json,78,6000,1576627200000,2.1097498,VfS0qUERdZ,33962,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-18 15:56:48.617,70,a5dd5f65-db66-480f-9211-b7658e7f2453.binning_data.json,a5dd5f65-db66-480f-9211-b7658e7f2453,3.945984,8,a5dd5f65-db66-480f-9211-b7658e7f2453.source_info.json,0
2019-12-21 23:00:04.595,6166.3384,75e89c35-b702-496e-8eae-2512356bedeb.achievement.json,7614,6000,1576886400000,4.721565,yFuc3cHWzI,3823106,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-21 23:00:04.595,7288,75e89c35-b702-496e-8eae-2512356bedeb.binning_data.json,75e89c35-b702-496e-8eae-2512356bedeb,289.57242,326,,0
2019-12-20 23:00:01.543,6938.416,b4038d4b-30b5-4dea-a0b0-bf71d5ebc515.achievement.json,8622,6000,1576800000000,4.8034554,yFuc3cHWzI,4303818,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-20 23:00:01.543,8334,b4038d4b-30b5-4dea-a0b0-bf71d5ebc515.binning_data.json,b4038d4b-30b5-4dea-a0b0-bf71d5ebc515,322.9771,288,,0
2019-12-20 06:55:01.387,6938.416,6e806973-1867-4c59-90af-3327a4b66310.achievement.json,8622,6000,1576800000000,1.6121321,VfS0qUERdZ,4303875,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-20 21:58:00.775,8334,6e806973-1867-4c59-90af-3327a4b66310.binning_data.json,6e806973-1867-4c59-90af-3327a4b66310,322.9771,288,6e806973-1867-4c59-90af-3327a4b66310.source_info.json,0
